redshift_z,lookback_time_Gyr,universe_age_Gyr,comoving_distance_Gly
12.0,13.420188653491161,0.3666966485185439,32.67869915020309
12.05,13.422300035673253,0.36458526633645216,32.70619981869007
12.100000000000001,13.424391288699528,0.36249401331017517,32.73354286869786
12.15,13.4264626800223,0.3604226219874047,32.76072979760328
12.200000000000001,13.428514472544672,0.3583708294650321,32.78776208296566
12.25,13.430546924714724,0.35633837729497947,32.81464118286246
12.3,13.432560290617378,0.35432501139232525,32.84136853621775
12.350000000000001,13.434554820064045,0.35233048194565986,32.867945563124216
12.4,13.4365307586801,0.35035454332960764,32.8943736651584
12.450000000000001,13.438488347990248,0.34839695401945664,32.92065422568958
12.5,13.44042782550187,0.3464574765078378,32.946788610182395
12.55,13.442349424786308,0.344535877223395,32.97277816649336
12.600000000000001,13.44425337555831,0.3426319264513945,32.99862422516136
12.65,13.446139903753489,0.3407453982562176,33.02432809969236
12.700000000000001,13.448009231604017,0.33887607040568707,33.04989108683842
12.75,13.449861577712527,0.33702372429717725,33.07531446687116
12.8,13.451697157124245,0.3351881448854585,33.10059950384974
12.850000000000001,13.453516181397474,0.33336912061223084,33.125747445883576
12.9,13.455318858672404,0.3315664433372996,33.15075952538994
12.950000000000001,13.457105393738354,0.3297799082713502,33.175636959346356
13.0,13.458875988099427,0.32800931391027954,33.20038094953824
13.05,13.460630840038663,0.3262544619710416,33.22499268280152
13.100000000000001,13.462370144680737,0.3245151573289684,33.24947333126071
13.15,13.46409409405318,0.3227912079565254,33.2738240525622
13.200000000000001,13.46580287714624,0.32108242486346633,33.29804599010326
13.25,13.467496679971358,0.31938862203834806,33.32214027325642
13.3,13.469175685618335,0.3177096163913717,33.34610801758975
13.350000000000001,13.47084007431119,0.3160452276985149,33.36995032508268
13.4,13.472490023462786,0.3143952785469208,33.39366828433804
13.450000000000001,13.474125707728192,0.31275959428151345,33.41726297078979
13.5,13.475747299056902,0.31113800295280586,33.44073544690697
13.55,13.477354966743835,0.3095303352658706,33.46408676239377
13.600000000000001,13.478948877479262,0.30793642453044473,33.48731795438585
13.65,13.48052919539757,0.30635610661213647,33.510430047643
13.700000000000001,13.482096082124999,0.30478921988471125,33.53342405473811
13.75,13.483649696826284,0.3032356051834232,33.55630097624286
13.8,13.485190196250336,0.3016951057593708,33.57906180090966
13.850000000000001,13.486717734774857,0.30016756723484905,33.60170750585049
13.9,13.488232464450034,0.2986528375596721,33.62423905671228
13.950000000000001,13.489734535041263,0.29715076696844445,33.646657407849204
14.0,13.491224094070956,0.29566120793875433,33.66896350249172
14.05,13.492701286859438,0.2941840151502686,33.691158272912595
