mass_Msun,mass_kg,schwarzschild_radius_km,hawking_temperature_K
51409.42053750439,1.0222609045621135e+35,151829.4662826495,1.200183499502816e-12
52887.75552144169,1.0516571522172116e+35,156195.49121059873,1.1666355972149227e-12
54408.60166971153,1.0818987216217128e+35,160687.0660343488,1.1340254363210709e-12
55973.18143805896,1.1130099209413708e+35,165307.8010805943,1.1023268047822728e-12
57582.752435299866,1.1450157573502072e+35,170061.4104949785,1.071514223246641e-12
59238.608434190246,1.1779419571313428e+35,174951.7152275332,1.0415629245690158e-12
60942.08041135664,1.2118149863557035e+35,179982.64610394603,1.0124488339032143e-12
62694.53761713868,1.2466620721555175e+35,185158.246985169,9.841485493506046e-13
64497.38867618873,1.2825112246094101e+35,190482.6780178625,9.566393231497255e-13
66352.08271972545,1.3193912592569247e+35,195960.21897832438,9.298990433916143e-13
68260.11055034674,1.3573318202604798e+35,201595.27271257783,9.039062162462399e-13
70223.00584033271,1.396363404233264e+35,207392.368675367,8.786399486858196e-13
72242.34636441553,1.4365173847524934e+35,213356.16657094433,8.540799316909499e-13
74319.75526798969,1.4778260375773947e+35,219491.4600985263,8.30206423926279e-13
76456.90237180065,1.5203225665925444e+35,225803.1808054814,8.070002358723708e-13
78655.50551414149,1.5640411304970493e+35,232296.40205129256,7.844427144012287e-13
80917.33193165578,1.6090168702613957e+35,238976.3430855368,7.625157277828623e-13
83244.19967983758,1.6552859373736663e+35,245848.37324310333,7.412016511110549e-13
85637.9790943858,1.7028855228981334e+35,252918.01626006965,7.204833521364459e-13
88100.5942945817,1.7518538873694686e+35,260190.95471368468,7.00344177495618e-13
90634.02472989062,1.802230391546456e+35,267673.03459000937,6.807679393251679e-13
93240.3067710486,1.85405552805027e+35,275370.2699829349,6.617389022498607e-13
95921.53534689083,1.90737095391232e+35,283288.84792829276,6.43241770734583e-13
98679.86562826092,1.96221952405828e+35,291435.1333770107,6.252616767897532e-13
101517.51476033046,2.018645325754743e+35,299815.6743112396,6.077841680204771e-13
104436.76364474617,2.0766937140466843e+35,308437.2070076393,5.907951960096754e-13
107439.95877301235,2.1364113482137186e+35,317306.66145197913,5.74281105026005e-13
110529.51411260244,2.197846229274866e+35,326431.1669094656,5.582286210473707e-13
113707.91304730835,2.261047738571812e+35,335818.05765525193,5.426248410912552e-13
116977.71037337733,2.326066677461496e+35,345474.87886970845,5.274572228433382e-13
120341.53435306391,2.39295530815037e+35,355409.3927032578,5.127135745759506e-13
123802.08882721887,2.461767395702599e+35,365629.58451556735,4.983820453484025e-13
127362.15538864362,2.5325582512565615e+35,376143.66929420247,4.844511154811658e-13
131024.59561792675,2.605384776483788e+35,386960.0982578104,4.709095872963876e-13
134792.3533835848,2.6803055093265685e+35,398087.5656492166,4.577465761171877e-13
138668.4572083463,2.757380671050804e+35,409535.01572386484,4.4495150151854613e-13
142656.0227034699,2.836672214651688e+35,421311.64993918437,4.3251407882278766e-13
146758.2550730809,2.9182438746516915e+35,433426.934350746,4.2042431083272943e-13
150978.45169050415,3.002161218330168e+35,445890.60722104757,4.0867247979596717e-13
155320.00474870158,3.0884916984265064e+35,458712.6868471549,3.9724913959371833e-13
159786.4039869061,3.1773047073584317e+35,471903.4796133779,3.8614510814806303e-13
164381.23949568326,3.2686716329998127e+35,485473.5882755687,3.753514600413647e-13
169108.20460263605,3.362665916062037e+35,499433.9204835884,3.6485951934204483e-13
173971.09884110448,3.45936310912571e+35,513795.69754888327,3.546608526308613e-13
178973.8310042339,3.55884093736989e+35,528570.4634641862,3.4474726222211957e-13
184120.42228685194,3.661179361047365e+35,543770.094182544,3.3511077957439605e-13
189415.00951771543,3.766460639756916e+35,559406.8071632417,3.2574365888540245e-13
194861.84848468052,3.874769398563327e+35,575493.171192156,3.1663837086593525e-13
200465.31735551596,3.986192696019228e+35,592042.1164845802,3.077875966878129e-13
206229.92019706068,4.100820094142492e+35,609066.9450784888,2.991842221010245e-13
212160.29059560463,4.218743730406419e+35,626581.3415267522,2.9082133171527726e-13
218261.19538135253,4.34005839179958e+35,644599.3838967419,2.8269220344142515e-13
224537.53846000566,4.4648615910156744e+35,663135.555086291,2.7479030308824737e-13
230994.36475452565,4.593253644834316e+35,682204.7544650619,2.6710927911026066e-13
237636.8642602294,4.725337754755383e+35,701822.3098506166,2.5964295750236476e-13
244470.37621652096,4.8612200899526544e+35,722003.9898289574,2.523853368371604e-13
251500.39339855543,5.0010098726122555e+35,742766.0164292665,2.4533058344102116e-13
258732.56653234598,5.1448194657257404e+35,764125.0781632162,2.384730267049715e-13
266172.70883680193,5.292764463407155e+35,786098.3434391478,2.318071545266665e-13
273826.8006963985,5.444963783807675e+35,808703.4743620517,2.2532760887975958e-13
281700.994468215,5.601539764702114e+35,831958.6409303831,2.1902918150711676e-13
289801.6194271826,5.762618261823698e+35,855882.535641056,2.1290680973443378e-13
298135.18685357174,5.928328750027218e+35,880494.3885145208,2.0695557240084547e-13
306708.39526673907,6.098804427360526e+35,905813.982551795,2.0117068590331173e-13
315528.1358094147,6.274182322129469e+35,931861.6696360911,1.9554750035154528e-13
324601.49778678134,6.4546034030408106e+35,958658.3868915961,1.90081495830444e-13
333935.77436487604,6.640212692513251e+35,986225.6735127876,1.8476827876697162e-13
343538.46843281726,6.831159383246041e+35,1014585.6880775782,1.7960357839861597e-13
353417.29863363283,7.027596958140199e+35,1043761.2263583986,1.7458324334054603e-13
363580.20556851185,7.229683313668188e+35,1073775.7396454576,1.6970323824872603e-13
374035.35817943804,7.437580886790671e+35,1104653.3535968252,1.6495964057631663e-13
384791.16031540633,7.651456785523761e+35,1136418.8876306994,1.6034863742072187e-13
395856.25748741074,7.871482923259916e+35,1169097.8748751767,1.5586652245878972e-13
407239.5438177286,8.097836156952387e+35,1202716.582691848,1.5150969296765994e-13
418950.16918898793,8.330698429272268e+35,1237302.0337894198,1.4727464692890679e-13
430997.5465988676,8.570256914854502e+35,1272882.0279446405,1.4315798021360728e-13
443391.3597262385,8.816704170748334e+35,1309485.1643476821,1.3915638384611197e-13
456141.57071491214,9.070238291194813e+35,1347140.864590194,1.3526664134428748e-13
469258.42818122084,9.331063066855121e+35,1385879.3963144012,1.3148562613410542e-13
482752.4754518264,9.599388148616933e+35,1425731.8975421528,1.2781029903651117e-13
496634.55903847434,9.87542921611235e+35,1466730.4017037444,1.242377058245236e-13
510915.8373563855,1.0159408151080518e+36,1508907.8633862894,1.207649748486365e-13
525607.7896934197,1.0451553215716742e+36,1552298.1848227018,1.1738931472857967e-13
540722.2254370961,1.0752099236149025e+36,1596936.2431422207,1.1410801210961464e-13
556271.2935669868,1.1061287791191462e+36,1642857.9184046676,1.1091842948153836e-13
572267.4924200785,1.1379367406525534e+36,1690100.1224408767,1.0781800305864994e-13
588723.6797369,1.1706593754464335e+36,1738700.828522315,1.0480424071898714e-13
605653.0829966087,1.2043229859462664e+36,1788699.101884104,1.0187472000115197e-13
623069.3100491958,1.2389546309535244e+36,1840135.1311255281,9.902708615714395e-14
640986.3600535124,1.2745821473756077e+36,1893050.260513738,9.625905025960757e-14
659418.6347297494,1.3112341726010648e+36,1947487.0232161428,9.356838736199936e-14
678380.949935578,1.348940167518399e+36,2003489.1754886822,9.095293471017032e-14
697888.5475750957,1.3877304401966506e+36,2061101.7318469845,8.841059000395003e-14
717957.107850279,1.4276361702470443e+36,2120371.001249066,8.593930970731594e-14
738602.7618647453,1.4686894338851902e+36,2181344.624318517,8.353710740579757e-14
759842.104589888,1.5109232297138546e+36,2244071.6116378964,8.120205220980206e-14
781692.2082039582,1.554371505247325e+36,2308602.3831435717,7.893226720255994e-14
804170.6358146281,1.5990691841983136e+36,2374988.8086531023,7.672592793146551e-14
827295.4555762627,1.645052194549731e+36,2443284.249558336,7.458126094157686e-14
851085.2552130463,1.692357497433486e+36,2513543.60171713,7.249654235011842e-14
875559.1569598435,1.74102311683994e+36,2585823.3395787813,7.047009646081948e-14
900736.8329325987,1.7910881701814843e+36,2660181.5615780377,6.850029441699424e-14
926638.5209407981,1.8425928997351487e+36,2736678.036834663,6.658555289226525e-14
953285.0407546392,1.8955787049893774e+36,2815374.253195905,6.472433281788459e-14
980697.8108399034,1.9500881759208227e+36,2896333.4666602607,6.29151381456346e-14
1008898.8655741753,2.0061651272282804e+36,2979620.75222281,6.115651464530035e-14
1037910.8729580058,2.0638546335508057e+36,3065303.056182291,5.944704873576403e-14
1067757.1528355111,2.1232030656988287e+36,3153449.2499527177,5.778536634876471e-14
1098461.6956387989,2.1842581279268824e+36,3244130.1854220256,5.6170131824426103e-14
1130049.1816714955,2.2470688962783187e+36,3337418.7519028764,5.4600046837651997e-14
1162545.0009467965,2.3116858580326764e+36,3433389.9347211504,5.30738493545315e-14
1195975.273595888,2.3781609522872153e+36,3532120.8754889453,5.1590312617919744e-14
1230366.8708633762,2.4465476117056978e+36,3633690.934111202,5.0148244161367216e-14
1265747.4367063104,2.516900805467397e+36,3738181.75257495,4.874648485061897e-14
1302145.4100144675,2.5892770834514684e+36,3845677.3205733495,4.738390795189949e-14
1339590.0474694427,2.6637346216915626e+36,3956264.043016344,4.6059418226247616e-14
1378111.447061247,2.740333269137878e+36,4070030.809483155,4.477195104916054e-14
1417740.572280988,2.819134595763576e+36,4187069.065671476,4.3520471554851733e-14
1458509.2770093493,2.900201942054781e+36,4307472.886901601,4.230397380442472e-14
1500450.3311207655,2.983600469923709e+36,4431339.053734246,4.112147997729882e-14
1543597.4468237578,3.069397215085638e+36,4558767.129762488,3.997203958523955e-14
1587985.3057588947,3.157661140942389e+36,4689859.541641257,3.8854728708353706e-14
1633649.5868757854,3.248463194014893e+36,4824721.661417543,3.776864925244545e-14
1680626.9951119148,3.341876360970189e+36,4963461.891228737,3.671292822712587e-14
1728955.2908959554,3.4379757272878803e+36,5106191.75043592,3.5686717044106016e-14
1778673.3204996998,3.536838537614038e+36,5253025.965263425,3.468919083509938e-14
1829821.047262587,3.638544257850236e+36,5404082.561015457,3.3719547788795127e-14
1882439.5837142642,3.7431746390283027e+36,5559482.9569449155,3.2777008506361456e-14
1936571.224620876,3.850813783021873e+36,5719352.063850316,3.186081537496415e-14
1992259.480981477,3.9615482101472376e+36,5883818.384478715,3.097023195879956e-14
2049549.11500229,4.0754669287086036e+36,6053014.116816581,3.010454240714549e-14
2108486.1760764243,4.1926615065426874e+36,6227075.260350103,2.9263050878962723e-14
2169118.037798499,4.3132261446211816e+36,6406141.72538194,2.8445080983576083e-14
2231493.4360434106,4.4372577527692407e+36,6590357.445490742,2.764997523699355e-14
2295662.5081402618,4.5648560275616665e+36,6779870.493225061,2.687709453342003e-14
2361676.833172795,4.696123532459107e+36,6974833.199124204,2.6125817631543642e-14
2429589.4734385135,4.831165780248281e+36,7175402.274161093,2.5395540655183628e-14
2499455.0171002964,4.9700913178534265e+36,7381738.935706948,2.4685676607893146e-14
2571329.622064192,5.1130118135859836e+36,7594009.03711732,2.3995654901133336e-14
2645271.0611192896,5.2600421469038736e+36,7812383.201045439,2.332492089563276e-14
2721338.7683753087,5.41130050075125e+36,8037036.956588175,2.267293545557008e-14
2799593.887035889,5.566908456554254e+36,8268150.880376782,2.2039174515215316e-14
2880099.3185453312,5.726991091947834e+36,8505910.741723906,2.142312865768723e-14
2962919.773148825,5.891677081313244e+36,8750507.651945086,2.0824302705483607e-14
3048121.8219066015,6.06109879920662e+36,9002138.21797421,2.0242215322457197e-14
3135773.950203566,6.235392426761285e+36,9261004.700395614,1.9676398626919042e-14
3225946.612798028,6.414698061150495e+36,9527315.176021669,1.9126397815553978e-14
3318712.290453018,6.599159828197113e+36,9801283.705144271,1.8591770797851098e-14
3414145.5481965137,6.788925998222322e+36,10083130.503597075,1.8072087840750294e-14
3512323.095256573,6.984149105224838e+36,10373082.119764272,1.756693122322414e-14
3613323.8467204175,7.184986069488149e+36,10671371.616680793,1.7075894900512658e-14
3717228.986966159,7.391598323712598e+36,10978238.759367725,1.6598584177745646e-14
3824122.034918865,7.604151942775116e+36,11293930.207555614,1.6134615392686605e-14
3934088.9111831454,7.822817777220349e+36,11618699.713949788,1.5683615607344763e-14
4047218.0071058916,8.047771590589852e+36,11952808.328196058,1.5245222308208517e-14
4163600.255825478,8.279194200701289e+36,12296524.606713116,1.4819083114856117e-14
4283329.20536353,8.517271624989218e+36,12650124.828557339,1.4404855496713416e-14
4406501.093819066,8.762195230026398e+36,13013893.217496624,1.4002206497726885e-14
4533214.926724426,9.01416188534372e+36,13388122.170468666,1.3610812468734453e-14
4663572.556625984,9.27337412167407e+36,13773112.492609834,1.3230358807316039e-14
4797678.764953319,9.540040293746727e+36,14169173.639042621,1.2860539704915882e-14
4935641.346242235,9.814374747762297e+36,14576623.963614779,1.2501057901034481e-14
5077571.194780293,1.009659799368477e+37,14995790.974793013,1.2151624444289796e-14
5223582.393743288,1.0386936882486716e+37,15427011.598913226,1.1811958460159063e-14
5373792.306895608,1.068562478849271e+37,15870632.451002821,1.1481786925211094e-14
5528321.672926861,1.0992901796964875e+37,16327010.113388745,1.1160844447650912e-14
5687294.702501944,1.1309014897084042e+37,16796511.422319327,1.0848873053997127e-14
5850839.178101242,1.1634218180478975e+37,17279513.7628262,1.0545621981723577e-14
6019086.556732275,1.1968773045465426e+37,17776405.37206675,1.0250847477696167e-14
6192172.075594963,1.2312948407158315e+37,18287585.651389405,9.96431260224395e-15
6370234.860784904,1.2667020913624958e+37,18813465.487371378,9.685787038707635e-15
6553418.0391233,1.3031275168255509e+37,19354467.58209034,9.41504690831048e-15
6741868.853201845,1.3406003958526273e+37,19911026.79289107,9.151874590205217e-15
6935738.779736702,1.379150849134304e+37,20483590.481924877,8.896058546549855e-15
7135183.65132502,1.4188098635150261e+37,21072618.875737928,8.647393152474219e-15
7340363.781703578,1.4596093169004115e+37,21678585.435202543,8.405678530798131e-15
7551444.09460853,1.5015820038806224e+37,22301977.23608373,8.170720391370724e-15
7768594.256341227,1.544761662090684e+37,22943295.360551096,7.942329874899805e-15
7991988.8121461375,1.589182999328823e+37,23603055.29994908,7.720323401146637e-15
8221807.326509833,1.634881721454501e+37,24281787.369147487,7.504522521364653e-15
8458234.52749539,1.6818945610888759e+37,24980037.13280997,7.294753774861864e-15
8701460.455226224,1.730259307140369e+37,25698365.843917195,7.090848549573719e-15
8951680.614640852,1.7800148351794895e+37,26437350.89490347,6.892642946532274e-15
9209096.132639207,1.8312011386869084e+37,27197586.28176316,6.699977648124662e-15
9473913.919748602,1.8838593612002504e+37,27979683.08150514,6.5126977900334594e-15
9746346.8364386,1.9380318293853064e+37,28784269.943337053,6.330652836756622e-15
10026613.86421765,1.993762087058087e+37,29611993.593971748,6.1536964606074714e-15
10314940.281651013,2.0510949301854588e+37,30463519.357467957,5.981686424096109e-15
10611557.845438953,2.1100764428919996e+37,31339531.690015618,5.814484465599374e-15
10916704.976703396,2.17075403450254e+37,32240734.730103623,5.6519561882257835e-15
11230626.952630064,2.2331764776496304e+37,33167852.864504106,5.493970951787732e-15
11553576.103622928,2.2973939474771084e+37,34121631.31053639,5.3404017677925765e-15
11885812.016126698,2.3634580619707453e+37,35102836.715070695,5.191125197369624e-15
12227601.741282592,2.4314219234488193e+37,36112257.77075941,5.0460212520498705e-15
12579220.009584283,2.501340161245806e+37,37150705.84998896,4.904973297319174e-15
12940949.451705514,2.573268975623286e+37,38219015.65705867,4.767867958867755e-15
13313080.825679354,2.6472661829438624e+37,39318045.899118274,4.634595031459627e-15
13695913.250608616,2.7233912621437715e+37,40448679.97639402,4.505047390349973e-15
14089754.447098555,2.801705402542206e+37,41611826.69226809,4.3791209051779985e-15
14494920.984601742,2.8822715530251025e+37,42808420.983771935,4.256714356267271e-15
14911738.53587741,2.9651544726436156e+37,44039424.673091054,4.137729353265076e-15
15340542.138766333,3.050420782667269e+37,45305827.24067506,4.022070256056534e-15
15781676.465494476,3.13813902013418e+37,46608646.620582856,3.909644097888983e-15
16235496.099720858,3.2283796929411936e+37,47948930.01869881,3.800360510645239e-15
16702365.821550895,3.3212153365179305e+37,49327754.754474066,3.6941316522059474e-15
17182660.9007476,3.416720572130958e+37,50746229.126878634,3.59087213584186e-15
17676767.398372255,3.5149721668641276e+37,52205493.305248655,3.490498961580249e-15
18185082.4771013,3.6160490953241623e+37,53706720.245757565,3.3929314494893094e-15
18708014.72046459,3.7200326031202222e+37,55251116.63423496,3.29809117482786e-15
19245984.46126516,3.8270062721691937e+37,56839923.856101595,3.2059019050074602e-15
19799424.119443096,3.9370560878789015e+37,58474418.994196124,3.1162895383166036e-15
20368778.549653467,4.050270508262943e+37,60155915.85529066,3.029182044357965e-15
20954505.398841687,4.166740535043473e+37,61885766.02613218,2.944509406150174e-15
21557075.474098664,4.286559786798097e+37,63665359.95984362,2.8622035638483917e-15
22176973.121096805,4.409824574210736e+37,65496128.09357381,2.7821983600376224e-15
22814696.613405526,4.536633977485849e+37,67379541.99827838,2.704429486555594e-15
23470758.55300487,4.667089925989359e+37,69317115.56157228,2.6288344328016897e-15
24145686.282313548,4.801297280179202e+37,71310406.20458859,2.5553524354910998e-15
24840022.30806719,4.939363915892237e+37,73361016.13383463,2.4839244298132403e-15
25554324.73738575,5.081400811054944e+37,75470593.62904717,2.414493001955412e-15
26289167.72637842,5.227522134887169e+37,77640834.36807497,2.3470023429537382e-15
27045141.941651832,5.3778453396716415e+37,79873482.78986904,2.281398203833774e-15
27822855.035086032,5.532491255161752e+37,82170333.49665731,2.217627852005346e-15
28622932.132266644,5.691584185704826e+37,84533232.69645058,2.1556400288759612e-15
29446016.33495886,5.855252010157564e+37,86964079.6870186,2.095384908649313e-15
30292769.238034315,6.023626284675409e+37,89464828.3825508,2.0368140582751715e-15
31163871.461259253,6.196842348457019e+37,92037488.88420703,1.979880398519035e-15
32060023.196377177,6.375039432530012e+37,94684129.09583835,1.924538166119799e-15
32981944.769923598,6.558360771664998e+37,97406876.38617007,1.870742877005214e-15
33930377.222222514,6.74695371950728e+37,100207919.29877472,1.818451290535709e-15
34906082.90303656,6.94096986702011e+37,103089509.3112292,1.7676213747474504e-15
35909846.08434132,7.140565164333017e+37,106053962.64484529,1.7182122725671859e-15
36942473.59072524,7.345900046094943e+37,109103662.12645447,1.6701842689712176e-15
38004795.44791302,7.5571395604311605e+37,112241059.10371757,1.6234987590625795e-15
39097665.54994086,7.77445350160909e+37,115468675.41551982,1.5781182170403848e-15
40221962.3455173,7.998016546519079e+37,118789105.41902733,1.5340061660365618e-15
41378589.54411782,8.228008395079197e+37,122205018.07502392,1.4911271487958446e-15
42568476.842388876,8.464613914678501e+37,125719159.093229,1.4494466991751403e-15
43792580.67143516,8.708023288772868e+37,129334353.13929026,1.4089313144397504e-15
45051884.96560144,8.958432169754948e+37,133053506.10525744,1.3695484283337858e-15
46347401.95335586,9.216041836218953e+37,136879607.44532922,1.3312663849035106e-15
47680172.970921904,9.481059354748907e+37,140815732.57878438,1.294054413052205e-15
49051269.29930151,9.753697746358207e+37,144865045.36199516,1.2578826018064445e-15
50461793.025371626,1.0034176157716071e+38,149030800.63153774,1.2227218762736297e-15
51912877.92774255,1.0322720037297822e+38,153316346.82043245,1.1885439742715694e-15
53405690.38808606,1.0619561316599749e+38,157725128.6496051,1.1553214236114133e-15
54941430.32867603,1.0924938596566241e+38,162260689.8967625,1.1230275200154371e-15
56521332.17688221,1.1239097339376496e+38,166926676.24487007,1.0916363056522257e-15
58146665.85740617,1.1562290065747645e+38,171726838.2125612,1.0611225482717011e-15
59818737.813042805,1.1894776557910122e+38,176665034.16879246,1.0314617209235197e-15
61538892.05480246,1.2236824068421305e+38,181745233.43421063,1.002629982242244e-15
63308511.24222333,1.2588707534982382e+38,186971519.47168186,9.746041572837197e-16
65129017.79475415,1.2950709801433478e+38,192348093.16858193,9.473617188970363e-16
67001875.03509632,1.3323121845103797e+38,197879276.21347353,9.20880769617185e-16
68928588.36541851,1.3706243010698375e+38,203569514.56986734,8.951400240639372e-16
70910706.47740294,1.4100381250912143e+38,209423382.04989898,8.701187918325999e-16
72949822.59707886,1.450585337396134e+38,215445583.99074528,8.457969608631324e-16
75047575.76546182,1.4922985298234786e+38,221640961.03678626,8.221549812740214e-16
77205652.15601033,1.5352112314266186e+38,228014493.03050193,7.991738496481395e-16
79425786.42997333,1.5793579354240908e+38,234571303.0152733,7.768350937577826e-16
81709763.13071251,1.624774126925279e+38,241316661.35328946,7.551207577166786e-16
84059418.11811322,1.671496311453246e+38,248255989.9618499,7.340133875470952e-16
86476640.04425345,1.7195620442879668e+38,255394866.67151538,7.13496017150288e-16
88963371.87149653,1.769009960653147e+38,262739029.70955148,6.935521546692026e-16
91521612.43424927,1.8198798067713164e+38,270294382.31233007,6.741657692322766e-16
94153418.04561885,1.872212471811717e+38,278066997.4703324,6.55321278067876e-16
96860904.15028267,1.9260500207571257e+38,286063122.8096349,6.370035339788216e-16
99646247.02487698,1.981435728215571e+38,294289185.6137337,6.191978131671148e-16
102511685.52728967,2.038414113204497e+38,302751797.98979986,6.018898033989362e-16
105459522.89625622,2.097030974935186e+38,311457762.1834972,5.850655925004599e-16
108492128.60269657,2.1573334296260405e+38,320414076.0466082,5.687116571752873e-16
111611940.25430202,2.2193699483747195e+38,329627938.66192573,5.528148521343865e-16
114821465.55487676,2.283190396119058e+38,339106756.12985307,5.373623995299489e-16
118123284.32003662,2.348846071718632e+38,348858147.5214471,5.223418786845228e-16
121520050.55085686,2.4163897491886235e+38,358889951.0026035,5.077412161073109e-16
125014494.5671652,2.4858757201197098e+38,369210230.13439476,4.935486757894675e-16
128609425.20216535,2.5573598373174975e+38,379827280.35453945,4.797528497707268e-16
132307732.06017925,2.630899559697046e+38,390749635.6452798,4.663426489696748e-16
136112387.83931363,2.7065539984683997e+38,401986075.3930058,4.533072942703368e-16
140026450.72090644,2.7843839646500082e+38,413545631.44509995,4.40636307857954e-16
144053066.82770097,2.8644520179487854e+38,425437595.3697611,4.283195047968884e-16
148195472.75268954,2.9468225170454056e+38,437671525.924537,4.1634698484400345e-16
152456998.16069528,3.0315616713259776e+38,450257256.73967904,4.0470912449082266e-16
156841068.46474782,3.118737594100971e+38,463204904.2223873,3.933965692281805e-16
161351207.57943255,3.2084203573547423e+38,476524875.68838584,3.8240022602705925e-16
165991040.75341648,3.3006820480694607e+38,490227877.72733307,3.7171125602960597e-16
170764297.48341307,3.3955968261684238e+38,504324924.80874777,3.613210674444824e-16
175674814.51196116,3.493240984125994e+38,518827348.13546896,3.51221308640761e-16
180726538.91138697,3.5936930082912566e+38,533746804.7516412,3.4140386143490957e-16
185923531.2564709,3.697033641975547e+38,549095286.9126778,3.318608345653747e-16
191269968.8883249,3.803345950353674e+38,564885131.7245964,3.225845573496099e-16
196770149.27215025,3.912715387231926e+38,581129031.0606195,3.135675735183616e-16
202428493.45152825,4.025229863735604e+38,597840041.7628655,3.048026352223397e-16
208249549.60205838,4.14097981897205e+38,615031596.1374489,2.9628269720639096e-16
214237996.68718585,4.260058292725684e+38,632717512.7513794,2.880009111465167e-16
220398648.21913934,4.38256100024312e+38,650912007.5398883,2.7995062014520955e-16
226736456.12804484,4.508586409169333e+38,669629705.2332339,2.721253533806214e-16
233256514.7422715,4.6382358186956466e+38,688885651.1120139,2.6451882090533673e-16
239964064.8832661,4.7716134409842815e+38,708695323.1006014,2.571249085904973e-16
246864498.0781089,4.908826484933772e+38,729074644.2082522,2.4993767321128373e-16
253963360.89323738,5.049985242353757e+38,750039995.3280612,2.429513376697361e-16
261266359.39276087,5.195203176617232e+38,771608228.4038794,2.361602863511388e-16
268779363.72499937,5.344597013862495e+38,793796679.9759184,2.295590606101845e-16
276508412.8409139,5.49828683681772e+38,816623185.115878,2.231423543833106e-16
284459719.34819835,5.65639618132312e+38,840106091.7627258,2.1690500992370026e-16
292639674.50499,5.819052135629374e+38,864264275.4708195,2.1084201365547193e-16
301054853.35714257,5.9863854425507725e+38,889117154.5820181,2.049484921437826e-16
309712020.0232655,6.158530604556627e+38,914684705.8341954,1.9921970817754833e-16
318618133.1317038,6.33562599188399e+38,940987480.4184885,1.9365105696168705e-16
327780351.41388863,6.5178139537597516e+38,968046620.4983581,1.8823806241578025e-16
337206039.45853233,6.705240932821078e+38,995883876.2036811,1.8297637357619617e-16
346902773.63126385,6.898057582825593e+38,1024521623.1134431,1.7786176109879713e-16
356878348.16453165,7.096418889747263e+38,1053982880.2412863,1.7289011385938172e-16
367140781.4225829,7.300484296353635e+38,1084291328.538122,1.680574356491761e-16
377698322.3466462,7.510417830366355e+38,1115471329.9269407,1.6335984196267066e-16
388559457.0854043,7.726388236306138e+38,1147547946.8848495,1.5879355687526685e-16
399732915.81618273,7.948569111130049e+38,1180546962.5883567,1.543549100081792e-16
411227679.76224244,8.177139043768262e+38,1214494901.6378171,1.500403335781949e-16
423052988.4118937,8.412281758673983e+38,1249419051.3779285,1.4584635952988649e-16
435218346.9452052,8.654186263501322e+38,1285347483.8313205,1.417696167479865e-16
447733533.8742408,8.903047001029116e+38,1322309078.26277,1.3780682834769405e-16
460608608.9030538,9.159064005454554e+38,1360333544.3924294,1.3395480904070632e-16
473853921.01364493,9.422443063180026e+38,1399451446.2764056,1.302104625748939e-16
487480116.7845016,9.693395878224779e+38,1439694226.8742297,1.265707792455251e-16
501498148.9482842,9.972140242391947e+38,1481094233.3226092,1.230328334760747e-16
515919285.1956611,1.0258900210330163e+39,1523684742.9361393,1.1959378146663794e-16
530755117.23224795,1.0553906279628081e+39,1567499989.9555209,1.1625085890809212e-16
546017570.0960288,1.0857395576088504e+39,1612575193.065064,1.130013787601424e-16
561718911.7427126,1.1169612044330317e+39,1658946583.701502,1.0984272909147682e-16
577871762.9066815,1.149080664387049e+39,1706651435.1767166,1.067723709803031e-16
594489107.2455708,1.1821237550846e+39,1755728092.6381242,1.0378783647355661e-16
611584301.776491,1.2161170365534991e+39,1806216003.8903852,1.0088672660316753e-16
629171087.6124347,1.2510878325846982e+39,1858155751.1036541,9.80667094577639e-17
647263601.0073445,1.2870642526950743e+39,1911589083.4334133,9.532551830828787e-17
665876384.7188444,1.3240752147218805e+39,1966558950.5784788,9.266094978599684e-17
685024399.6977222,1.3621504680669297e+39,2023109537.3040051,9.007086211139396e-17
704723037.1134992,1.4013206176090796e+39,2081286298.957075,8.755317337267171e-17
724988130.7258927,1.4416171483045157e+39,2141135998.003829,8.510585985226578e-17
745835969.6119428,1.48307245049426e+39,2202706741.6169863,8.272695440019706e-17
767283311.2592146,1.5257198459396105e+39,2266048020.344517,8.04145448528716e-17
789347395.0354152,1.569593614606072e+39,2331210747.889993,7.816677249608922e-17
812045956.0454413,1.6147290222176785e+39,2398247302.037151,7.598183057100434e-17
835397239.3868089,1.661162348603488e+39,2467211566.751014,7.385796282185825e-17
859420014.8150759,1.708930916859334e+39,2538158975.489864,7.179346208429915e-17
884133591.8309883,1.7580731233481654e+39,2611146555.7627006,6.978666891316208e-17
909557835.201403,1.808628468562934e+39,2686232974.967799,6.78359702486116e-17
935713180.9266398,1.8606375888771954e+39,2763478587.5497155,6.593979811956001e-17
962620652.6668738,1.9141422892084986e+39,2842945483.5120006,6.409662838333702e-17
990301878.6410089,1.9691855766212868e+39,2924697538.325306,6.230497950058004e-17
1018779109.0113723,2.0258116948958435e+39,3008800464.270291,6.056341134437732e-17
1048075233.7684537,2.0840661600915572e+39,3095321863.257324,5.887052404269025e-17
1078213801.1298158,2.143995797132605e+39,3184331281.1647105,5.722495685314016e-17
1109219036.4681704,2.205648777445863e+39,3275900263.7397246,5.562538706924228e-17
1141115861.7837534,2.26907465768114e+39,3370102414.1071434,5.40705289572134e-17
1173929915.73656,2.3343244195446777e+39,3467013451.9312353,5.255913272250242e-17
1207687574.2547662,2.401450510778375e+39,3566711274.279419,5.108998350520244e-17
