z,score,contributing_lines
2.323,-0.05991118534177457,5
2.3235,-0.01997218860700634,5
2.324,0.05887234689691031,5
2.3245,0.151591249469698,5
2.325,0.21861545148604364,5
2.3255,0.2549715969621162,5
2.326,0.27427207569437834,5
2.3265000000000002,0.2907786528092795,5
2.327,0.2071723108618833,5
2.3275,0.08373845532390042,5
2.328,0.03119670095768858,5
2.3285,0.033438914402162,5
2.329,0.06027037050927765,5
2.3295,0.056953904020789745,5
2.33,0.06368948730685253,5
2.3305,0.08967515379870106,5
2.331,0.13062764252367842,5
2.3315,0.2061765817937901,5
2.332,0.2849081877089826,5
2.3325,0.32941113858672705,5
2.333,0.3306690642258484,5
2.3335,0.31681749511794494,5
2.334,0.31698753408556146,5
2.3345000000000002,0.25512825379563425,5
2.335,0.1986182006872755,5
2.3355,0.17428380738513052,5
2.336,0.12053853810645841,5
2.3365,0.04626952393811228,5
2.337,-0.04555431810722575,5
2.3375,-0.09773824914380856,5
2.338,-0.11206854295237918,5
2.3385,-0.06432423674964471,5
2.339,-0.020551632545413336,5
2.3395,-0.01394675336661513,5
2.34,-0.04920656732120076,5
2.3405,-0.09353103991071836,5
2.341,-0.0809084582759152,5
2.3415,-0.06719450423308594,5
2.342,-0.07772902174746904,5
2.3425000000000002,-0.016571444067445977,5
2.343,0.0566124532250116,5
2.3435,0.12867718217088547,5
2.344,0.17227532990072464,5
2.3445,0.19489637471625454,5
2.345,0.18215543945069393,5
2.3455,0.15614335077474356,5
2.346,0.14289239833881348,5
2.3465,0.08075657827723078,5
2.347,0.012324626025990704,5
2.3475,-0.06758764983705798,5
2.348,-0.09513598753107387,5
2.3485,-0.08541990735010074,5
2.349,-0.1580524785310236,5
2.3495,-0.25079501529267234,5
2.35,-0.3715168808476805,5
2.3505000000000003,-0.4532320752590301,5
2.351,-0.5250443996352777,5
2.3515,-0.5289383551964153,5
2.352,-0.5350205254831747,5
2.3525,-0.556980773654845,5
2.353,-0.4944298739050916,5
2.3535,-0.41508837652120056,5
2.354,-0.34592148916480997,5
2.3545,-0.33174627770922255,5
2.355,-0.3360683370879398,5
2.3555,-0.3161011936815326,5
2.356,-0.2828832050914237,5
2.3565,-0.27567662020618167,5
2.357,-0.3196233439727972,5
2.3575,-0.37787958217479983,5
2.358,-0.41975842308255124,5
2.3585000000000003,-0.43970368381311015,5
2.359,-0.421512868503807,5
2.3595,-0.4738670554152116,5
2.36,-0.5321172272935265,5
2.3605,-0.5693560606938511,5
2.361,-0.5664702978405094,5
2.3615,-0.5562488768741323,5
2.362,-0.5706630352844053,5
2.3625,-0.5974827260310595,5
2.363,-0.6170720361682186,5
2.3635,-0.5714632173443285,5
2.364,-0.526488693758579,5
2.3645,-0.47221560333842016,5
2.365,-0.4213294842519763,5
2.3655,-0.293324661483073,5
2.366,-0.17198486285302012,5
2.3665000000000003,-0.07197473922286102,5
2.367,-0.011706206006455035,5
2.3675,0.010888148773577754,5
2.368,0.03602285829158462,5
2.3685,0.06412205273006716,5
2.369,0.10822187685457706,5
2.3695,0.1713728089238651,5
2.37,0.16136110644840032,5
2.3705,0.11462884168970457,5
2.371,0.05183994552657738,5
2.3715,-0.009886859315467946,5
2.372,-0.020996417954467824,5
2.3725,-0.009076881713966426,5
2.373,0.11553271024070304,5
2.3735,0.5162081153306081,5
2.374,0.9879129144342841,5
2.3745,1.48550034915031,5
2.375,2.0848821758912406,5
2.3755,2.6737526943603473,5
2.376,3.229954081900581,5
2.3765,3.605686259089449,5
2.377,3.9511609149478404,5
2.3775,4.2285848415270175,5
2.378,4.216418894025839,5
2.3785,4.079774112819866,5
2.379,4.038494234788182,5
2.3795,3.8321991077465705,5
2.38,3.4861395739750054,5
2.3805,3.293927059602151,5
2.3810000000000002,3.142338075586056,5
2.3815,2.9708077148245096,5
2.382,2.839270467305926,5
2.3825,2.8477763038614716,5
2.383,3.213284174724785,5
2.3835,3.5274994276559353,5
2.384,3.776454287585263,5
2.3845,4.263313329807004,5
2.385,4.658459376926883,5
2.3855,4.803119010725807,5
2.386,4.924314497889892,5
2.3865,5.037939501494751,5
2.387,4.882957335252188,5
2.3875,4.58455764438543,5
2.388,4.218998460874273,5
2.3885,3.7928200868113184,5
2.3890000000000002,3.2816723631067095,5
2.3895,2.716313839392632,5
2.39,2.4082516087291994,5
2.3905,2.1226302740904375,5
2.391,1.7600412695323129,5
2.3915,1.543516042045932,5
2.392,1.3698426817178413,5
2.3925,1.2458010097198735,5
2.393,1.13831636388117,5
2.3935,1.1580280636806446,5
2.394,1.2722154469090106,5
2.3945,1.3460584365537867,6
2.395,1.1985559423393712,6
2.3955,1.1074963816255985,6
2.396,1.0115765839271658,6
2.3965,0.8458163334377055,6
2.3970000000000002,0.6811097127909563,6
2.3975,0.524788249405227,6
2.398,0.2883847820876231,6
2.3985,0.06227412662253467,6
2.399,-0.12320313772517073,6
2.3995,-0.3201811980119389,6
2.4,-0.5217633203251097,6
2.4005,-0.7316828142068894,6
2.401,-0.8179331967813427,6
2.4015,-0.895771948272003,6
2.402,-0.9766152719126611,6
2.4025,-1.0270185710832709,6
2.403,-1.0092498076233494,6
2.4035,-0.9832627251367749,6
2.404,-0.9806514062547099,6
2.4045,-0.9967091718742624,6
2.4050000000000002,-1.0387308520575727,6
2.4055,-1.079904034917075,6
2.406,-1.1082941660350734,6
2.4065000000000003,-1.1341804475578046,6
2.407,-1.2156393355147783,6
2.4075,-1.3161822993201109,6
2.408,-1.401377426771684,6
2.4085,-1.4654617539973276,6
2.409,-1.5304083751075606,6
2.4095,-1.5154290794071976,6
2.41,-1.4786452177096006,6
2.4105,-1.4248638650307108,6
2.411,-1.3615499922278347,6
2.4115,-1.3193868730800273,6
2.412,-1.25904402529701,6
2.4125,-1.1999139785960502,6
2.4130000000000003,-1.1229263669454612,6
2.4135,-1.0278223255986343,6
2.414,-0.9240045462866919,6
2.4145,-0.8579467533628996,6
2.415,-0.8075318821505623,6
2.4154999999999998,-0.771304555730028,6
2.416,-0.7482500094201849,6
2.4165,-0.7573958866565559,6
2.417,-0.77805263903378,6
2.4175,-0.8363220782099986,6
2.418,-0.9405567031560649,6
2.4185,-1.0149775024369514,6
2.419,-1.0704837768407496,6
2.4195,-1.0936684504052894,6
2.42,-1.1350677768348416,6
2.4205,-1.171980867024719,6
2.4210000000000003,-1.1849280866096357,6
2.4215,-1.1843121059768582,6
2.422,-1.1719604232052556,6
2.4225,-1.1214884565003072,6
2.423,-1.051252027253873,6
2.4234999999999998,-0.9776226744227706,6
2.424,-0.8732388737918251,6
2.4245,-0.7561843834096916,6
2.425,-0.668535135242328,6
2.4255,-0.6224331238882983,6
2.426,-0.5888287740154281,6
2.4265,-0.524835606510241,6
2.427,-0.1872312330280435,7
2.4275,-0.2375497388577762,7
2.428,-0.28324840855368527,7
2.4285,-0.34305145607706766,7
2.4290000000000003,-0.3605330988736726,7
2.4295,-0.3622056999510115,7
2.43,-0.3678483511974031,7
2.4305,-0.38713804571190563,7
2.431,-0.40115351531654087,7
2.4314999999999998,-0.39671502951704485,7
2.432,-0.3817776718836857,7
2.4325,-0.3677038452408254,7
2.433,-0.37261685823739765,7
2.4335,-0.38384575251043634,7
2.434,-0.3573900172353917,7
2.4345,-0.33237108618206485,7
2.435,-0.2841395829236605,7
2.4355,-0.29436320301124486,7
2.436,-0.29786158691630465,7
2.4365,-0.2836626555412859,7
2.4370000000000003,-0.27568762511367145,7
2.4375,-0.28333274478638476,7
2.438,-0.29776589928151637,7
2.4385,-0.3085159050816234,7
2.439,-0.3070235554404597,7
2.4395,-0.3149101595125124,7
2.44,-0.3301863800993282,7
2.4405,-0.34388017201472515,7
2.441,-0.30262418433765,7
2.4415,-0.25816079995941454,7
2.442,-0.15286383703479883,7
2.4425,-0.014786261649934887,7
2.443,0.09105113914140038,7
2.4435000000000002,0.14489254645783325,7
2.444,0.16535480343570533,7
2.4445,0.19089917400629453,7
2.4450000000000003,0.20471008345015576,7
2.4455,0.18396285310431465,7
2.446,0.12670317573731518,7
2.4465,0.08862090214688215,7
2.447,0.07071399965500696,7
2.4475,0.13733072870217913,7
2.448,0.21236466815193272,7
2.4485,0.33244338563060166,7
2.449,0.7931519726745486,7
2.4495,1.2499872798398874,7
2.45,1.685753625514723,7
2.4505,2.214743434721748,7
2.451,2.7369201051882652,7
2.4515000000000002,3.346788923290074,7
2.452,3.86857907155277,7
2.4525,4.318503032451841,7
2.4530000000000003,4.743749782406143,7
2.4535,4.937582126107421,7
2.454,4.8993032120154485,7
2.4545,4.859106228022605,7
2.455,4.687263300537517,7
2.4555,4.225492722287737,7
2.456,3.761320441881351,7
2.4565,3.2185718061645274,7
2.457,2.6222049492857993,7
2.4575,2.047138028461767,7
2.458,1.5687162497253957,7
2.4585,1.5256841824523253,7
2.459,1.5949998643735275,7
2.4595000000000002,1.9842696907662203,7
2.46,2.8732911941021206,7
2.4605,3.9390674419687457,7
2.4610000000000003,5.037713425324875,7
2.4615,6.271335973176976,7
2.462,7.496943740969438,7
2.4625,8.619654595295621,7
2.463,9.309389593064534,7
2.4635,9.780397142957906,7
2.464,10.227065551259576,7
2.4645,10.10511388814889,7
2.465,9.636577947745588,7
2.4655,9.154388268448667,7
2.466,8.474944210123201,7
2.4665,7.470658847538021,7
2.467,6.426523565651807,7
2.4675000000000002,5.582174579664493,7
2.468,4.766194286788772,7
2.4685,3.9696834415065974,7
2.4690000000000003,3.2504544734377534,7
2.4695,3.29879589767778,7
2.47,3.4760832701214452,7
2.4705,3.583258798500313,7
2.471,3.9627891428886723,7
2.4715,4.513177542717385,7
2.472,5.020054730486754,7
2.4725,5.218866726748636,7
2.473,5.426270443685141,7
2.4735,5.652167310526353,7
2.474,5.5812913954409105,7
2.4745,5.2753018251808435,7
2.475,4.960478591479697,7
2.4755000000000003,4.580063564069836,7
2.476,4.002174295811626,7
2.4765,3.412314196677612,7
2.4770000000000003,2.9547040254122443,7
2.4775,2.5704935239578623,7
2.478,2.1483549771899413,7
2.4785,1.762518601177754,7
2.479,1.5721660252322145,7
2.4795,1.3945049365178397,7
2.48,1.2118200898037461,7
2.4805,1.1206019219069856,7
2.481,1.198392677644496,7
2.4815,1.2633924205093838,7
2.482,1.2374974511962682,7
2.4825,1.2371265462777532,7
2.483,1.2042256204347028,7
2.4835000000000003,1.1228302150688634,7
2.484,0.9525860256235483,7
2.4845,0.7698853935204548,7
2.4850000000000003,0.5760126528420282,7
2.4855,0.35405598400713356,7
2.486,0.20012639576455296,7
2.4865,0.04462512069784949,7
2.487,-0.0970837741585645,7
2.4875,-0.21477184965932825,7
2.488,-0.33289551262342204,7
2.4885,-0.37318632457819356,7
2.489,-0.3965641458245325,7
2.4895,-0.42285149768328667,7
2.49,-0.4291614497791685,7
2.4905,-0.39392381822462835,7
2.491,-0.3502582894828406,7
2.4915000000000003,-0.2877215611351305,7
2.492,-0.2085902896065346,7
2.4925,-0.14636620536943,7
2.4930000000000003,-0.09762148106759702,7
2.4935,-0.052729406496068956,7
2.494,-0.018247079063511217,7
2.4945,0.016787653447617987,7
2.495,0.02619244699688497,7
2.4955,0.044662715674000396,7
2.496,0.2046885482840094,8
2.4965,0.13035072252050078,8
2.497,0.061445200763469904,8
2.4975,-0.014588777772750828,8
2.498,-0.08675039971253959,8
2.4985,-0.13094665777021142,8
2.499,-0.15175372690638272,8
2.4995000000000003,-0.17206448921106662,8
2.5,-0.18610392519957877,8
2.5005,-0.19232235598667613,8
2.501,-0.19621494644766366,8
2.5015,-0.20463024759736403,8
2.502,-0.22508176055484677,8
2.5025,-0.2554313476258345,8
2.503,-0.2991987579948291,8
2.5035,-0.3691860230522168,8
2.504,-0.4475533035831413,8
2.5045,-0.5171731121949064,8
2.505,-0.5850266314740402,8
2.5055,-0.6481692121613257,8
2.5060000000000002,-0.7070660632910973,8
2.5065,-0.7140749653258753,8
2.507,-0.699832513245352,8
2.5075000000000003,-0.6779646809474273,8
2.508,-0.6612649914262241,8
2.5085,-0.6483006018655009,8
2.509,-0.676912804943401,8
2.5095,-0.7259585601133757,8
2.51,-0.7844516473566476,8
2.5105,-0.8396533817577014,8
2.511,-0.8869880048467789,8
2.5115,-0.8778153304888846,8
2.512,-0.8220397102652833,8
2.5125,-0.7608254557911274,8
2.513,-0.7147554829341267,8
2.5135,-0.6831328800993082,8
2.5140000000000002,-0.6666884960716186,8
2.5145,-0.6280662283183669,8
2.515,-0.5785263977579157,8
2.5155000000000003,-0.5171875453329339,8
2.516,-0.44569337906855877,8
2.5165,-0.41909165237829304,8
2.517,-0.41639428680155216,8
2.5175,-0.42073173645035844,8
2.518,-0.4657353231185073,8
2.5185,-0.4995509920428292,8
2.519,-0.5328641076340292,8
2.5195,-0.54890598902602,8
2.52,-0.5617135102633726,8
2.5205,-0.5793758392809378,8
2.521,-0.6340664743468303,8
2.5215,-0.664922514211651,8
2.5220000000000002,-0.7381051836540432,8
2.5225,-0.7872399395980124,8
2.523,-0.7750728793479772,8
2.5235000000000003,-0.7684182901718951,8
2.524,-0.7446571024648251,8
2.5245,-0.6842097522341624,8
2.525,-0.6124768265424295,8
2.5255,-0.5431927162339724,8
2.526,-0.4675970106234206,8
2.5265,-0.39318169057593927,8
2.527,-0.30641489339625694,8
2.5275,-0.24039687985896746,8
2.528,-0.1783803671323692,8
2.5285,-0.08595995836707362,8
2.529,-0.000681820002132455,8
2.5295,0.09995947391602254,8
2.5300000000000002,0.20105059102394665,8
2.5305,0.3053805831372744,8
2.531,0.3565744104977345,8
2.5315000000000003,0.40558214085275435,8
2.532,0.45576115486118735,8
2.5325,0.5538725913118424,8
2.533,0.6193695917989633,8
2.5335,0.6747084838999243,8
2.534,0.7109711043139904,8
2.5345,0.7053903259501377,8
2.535,0.6746560214793167,8
2.5355,0.6567560944063505,8
2.536,0.6421837414494097,8
2.5365,0.6218268665258831,8
2.537,0.5776076613911627,8
2.5375,0.55914827322221,8
2.5380000000000003,0.5437225713191012,8
2.5385,0.5073996314983031,8
2.539,0.44783502371221945,8
2.5395000000000003,0.4022508800558462,8
2.54,0.34575992137412426,8
2.5405,0.35239057960332393,8
2.541,0.4127269255866505,8
2.5415,0.49514582715223504,8
2.542,0.5777325556643201,8
2.5425,0.6258692091731619,8
2.543,0.671694304158813,8
2.5435,0.7130214956568476,8
2.544,0.6906985818883834,8
2.5445,0.6666257282883197,8
2.545,0.6630980752334299,8
2.5455,0.6408097648234354,8
2.5460000000000003,0.6220784043943984,8
2.5465,0.5942164495780355,8
2.547,0.5513708586270089,8
2.5475000000000003,0.49987298957472565,8
2.548,0.43649911307560374,8
2.5485,0.4122835530947366,8
2.549,0.4113553009548367,8
2.5495,0.4045186718487868,8
2.55,0.408520265710698,8
2.5505,0.4459698777117219,8
2.551,0.4953269806708823,8
2.5515,0.546623395188223,8
2.552,0.5535462526440488,8
2.5525,0.5583118557367367,8
2.553,0.5523094624202602,8
2.5535,0.47682335485695493,8
2.5540000000000003,0.40511583172945786,8
2.5545,0.31590713394321107,8
2.555,0.2185105477764748,8
2.5555000000000003,0.12345988769441352,8
2.556,0.011218069492610826,8
2.5565,-0.10481277811472525,8
2.557,-0.21095681300415614,8
2.5575,-0.30781777577218866,8
2.558,-0.3764844227397885,8
2.5585,-0.3469923831039593,8
2.559,-0.31254186320624433,8
2.5595,-0.27549986798355314,8
2.56,-0.2351405392267268,8
2.5605,-0.2087597694811699,8
2.561,-0.16895140707379572,8
2.5615,-0.1599755438571726,8
2.5620000000000003,-0.15149437551059286,8
2.5625,-0.10392369231191743,8
2.563,-0.07178936930805971,8
2.5635000000000003,-0.074086434755433,8
2.564,-0.06897704177518113,8
2.5645000000000002,-0.045533702803457726,8
2.565,-0.01933573698261077,8
2.5655,0.004070906946865732,8
2.566,-0.00334172474709531,8
2.5665,-0.02062710039880766,8
2.567,-0.04649509422179723,8
2.5675,-0.06867620923868824,8
2.568,-0.08971924967208748,8
2.5685000000000002,-0.1217787227266337,8
2.569,-0.18181178377620813,8
2.5695,-0.20628126645402836,8
2.5700000000000003,-0.178233426497897,8
2.5705,-0.13012040350039916,8
2.571,-0.09958433645900239,8
2.5715000000000003,-0.10079878320950635,8
2.572,-0.11095816617236824,8
2.5725000000000002,-0.12142816001413997,8
2.573,-0.16232854111099107,8
2.5735,-0.23137071173409532,8
2.574,-0.30271274366970646,8
2.5745,-0.39954480163834316,8
2.575,-0.46252787523244904,8
2.5755,-0.5062591367730995,8
2.576,-0.5476314473150388,8
2.5765000000000002,-0.5830569105444767,8
2.577,-0.5909942595176859,8
2.5775,-0.5674659997947127,8
2.5780000000000003,-0.5036614546420886,8
2.5785,-0.4284289591942792,8
2.579,-0.36991487377355997,8
2.5795000000000003,-0.3163074451545603,8
2.58,-0.24355130398928376,8
2.5805000000000002,-0.17079516282386142,8
2.581,-0.05564399546779435,8
2.5815,0.06424169715837742,8
2.582,0.17776981163658084,8
2.5825,0.24054718280421677,8
2.583,0.2548880965123647,8
2.5835,0.2656601993717873,8
2.584,0.2448434231553245,8
2.5845000000000002,0.1883252019572619,8
2.585,0.12761965423044289,8
2.5855,0.06531257283980343,8
2.5860000000000003,0.002352637414570267,8
2.5865,-0.05556050059734033,8
2.587,-0.11347363860928587,8
2.5875,-0.1341688953439397,8
2.588,-0.15681887986091697,8
2.5885,-0.18025255141943752,8
2.589,-0.17981045656019273,8
2.5895,-0.1600730441759077,8
2.59,-0.1476294956888435,8
2.5905,-0.09779475355441794,8
2.591,-0.015392248197924684,8
2.5915,0.06701025715855723,8
2.592,0.11918207233757813,8
2.5925000000000002,0.09511571589049132,8
2.593,0.07157513244313597,8
2.5935,0.04814580776543657,8
2.5940000000000003,-0.03418547347129764,8
2.5945,-0.10752508300396074,8
2.595,-0.18353723732998095,8
2.5955,-0.2482448853990868,8
2.596,-0.3095902522864418,8
2.5965,-0.34626982797630457,8
2.597,-0.3594552423185531,8
2.5975,-0.36891347354483783,8
2.598,-0.37837170477110693,8
2.5985,-0.38438111949230463,8
2.599,-0.3384585456077252,8
2.5995,-0.2922911954690043,8
2.6,-0.24110504851111067,8
2.6005000000000003,-0.12086621918561613,8
2.601,-0.01863316666113812,8
2.6015,0.06538393521765608,8
2.6020000000000003,0.14185812607514753,8
2.6025,0.21016505304709737,8
2.603,0.2642542555330298,8
2.6035,0.275307515624864,8
2.604,0.2619632809708214,8
2.6045,0.24644511351753579,8
2.605,0.21344581330851778,8
2.6055,0.14972829801292745,8
2.606,0.08447168919846873,8
2.6065,0.03675443655527787,8
2.607,-0.0074212374914655495,8
2.6075,-0.04548166051171597,8
2.608,-0.08704694276137209,8
2.6085000000000003,-0.10390520263717436,8
2.609,-0.13065023581402777,8
2.6095,-0.15894942556318595,8
2.6100000000000003,-0.1759057139700292,8
2.6105,-0.18042532561456132,8
2.611,-0.1882839906453705,8
2.6115,-0.22039162359834336,8
2.612,-0.24536850241627872,8
2.6125,-0.2635229432981897,8
2.613,-0.28462754901695364,8
2.6135,-0.29538110790142547,8
2.614,-0.3260056747190023,8
2.6145,-0.33652769856356146,8
2.615,-0.3480365674438194,8
2.6155,-0.37243897007203874,8
2.616,-0.371037061053025,8
2.6165000000000003,-0.3511412611727294,8
2.617,-0.33094816139078775,8
2.6175,-0.3086065691105078,8
2.6180000000000003,-0.2440067810778042,8
2.6185,-0.14215019670625573,8
2.619,-0.05762985159193063,8
2.6195,-0.0032072470721412182,8
2.62,0.015380819517813536,8
2.6205,0.03021216832333143,8
2.621,0.03033155193018361,8
2.6215,-0.046033908472285626,8
2.622,-0.12075891155461839,8
2.6225,-0.19720967938554504,8
2.623,-0.2726452400789877,8
2.6235,-0.34710111255854526,8
2.624,-0.382558607143987,8
2.6245000000000003,-0.39132199200835616,8
2.625,-0.3815543061061311,8
2.6255,-0.3605334928893629,8
2.6260000000000003,-0.37064714726646353,8
2.6265,-0.3778975705157247,8
2.6270000000000002,-0.4120056149339895,8
2.6275,-0.457015844228211,8
2.628,-0.4531983499157833,8
2.6285,-0.4658143486636087,8
2.629,-0.4755106750321061,8
2.6295,-0.48095804923957897,8
2.63,-0.4817569199163423,8
2.6305,-0.4621351300677453,8
2.6310000000000002,-0.46614851752429615,8
2.6315,-0.4770337936734177,8
2.632,-0.4655917915191345,8
2.6325000000000003,-0.489409637726976,8
2.633,-0.5154636017212283,8
2.6335,-0.5361766778407188,8
2.6340000000000003,-0.5428216544346481,8
2.6345,-0.4604458120762662,8
2.6350000000000002,-0.3660121213346197,8
2.6355,-0.2661512492378948,8
2.636,-0.14850142406376493,8
2.6365,-0.07123112816077692,8
2.637,-0.019668238973516276,8
2.6375,0.009101182901409408,8
2.638,0.03243492627949017,8
2.6385,0.04222809043150667,8
2.6390000000000002,0.051976519897726746,8
2.6395,0.09275892890661126,8
2.64,0.15008638338718694,8
2.6405000000000003,0.2005559724190114,8
2.641,0.23695164763011703,8
2.6415,0.2877036723645113,8
2.6420000000000003,0.3474281132322093,8
2.6425,0.4118586339936184,8
2.6430000000000002,0.4635205640307816,8
2.6435,0.5138255915664585,8
2.644,0.5294186960140247,8
2.6445,0.5223328133026414,8
2.645,0.5087825247148381,8
2.6455,0.44922301347199023,8
2.646,0.35772195288970987,8
2.6465,0.2676834532359101,8
2.6470000000000002,0.18686791300412325,8
2.6475,0.13508938709879179,8
2.648,0.08659400429457895,8
2.6485000000000003,0.030979004419066602,8
2.649,-0.013717847603245624,8
2.6495,-0.05159757647345168,8
2.6500000000000004,-0.0828991304541096,8
2.6505,-0.07558891941258172,8
2.6510000000000002,-0.06831084254074363,8
2.6515,-0.06142903518014429,8
2.652,-0.038553072546220916,8
2.6525,-0.009351556902925606,8
2.653,0.020328822934104165,8
2.6535,0.03582537781546665,8
2.654,0.03865445697769601,8
2.6545,0.04680376597423839,8
2.6550000000000002,0.04669191795922312,8
2.6555,0.008280686949818096,8
2.656,-0.0356419239402457,8
2.6565000000000003,-0.07445388973980842,8
2.657,-0.13989979695668367,8
2.6575,-0.20629454404807068,8
2.6580000000000004,-0.25908821031222073,8
2.6585,-0.2831161210003749,8
2.6590000000000003,-0.2916936554555119,8
2.6595,-0.2995318816733313,8
2.66,-0.27947036361721367,8
2.6605,-0.2478992058195473,8
2.661,-0.22906060095328745,8
2.6615,-0.21901530723732507,8
2.662,-0.16555576175679704,8
2.6625,-0.1171310839443005,8
2.6630000000000003,-0.07580366042588081,8
2.6635,-0.06537466344630782,8
2.664,-0.059621648830656175,8
2.6645000000000003,-0.05647976641844946,8
2.665,-0.10797149941126594,8
2.6655,-0.16803297131622502,8
2.6660000000000004,-0.22809444322115274,8
2.6665,-0.2969308840961429,8
2.6670000000000003,-0.37873491742390314,8
2.6675,-0.47219105210524875,8
2.668,-0.5493260805520029,8
2.6685,-0.6093767409578074,8
2.669,-0.6553962636688632,8
2.6695,-0.6518003100160991,8
2.67,-0.5606478948514498,8
2.6705,-0.46195118113287825,8
2.6710000000000003,-0.3616905896708976,8
2.6715,-0.2214629916486469,8
2.672,-0.08845614468435108,8
2.6725000000000003,0.03812493782777523,8
2.673,0.12882309784826093,8
2.6735,0.1792429217222715,8
2.674,0.21805819064961715,8
2.6745,0.22954529544474334,8
2.675,0.20447868643704326,8
2.6755,0.17305782965515806,8
2.676,0.1254071268085591,8
2.6765,0.05529016626713341,8
2.677,-0.011641726327507606,8
2.6775,-0.07040198589428642,8
2.678,-0.1109455073609236,8
2.6785,-0.1457310375759628,8
2.6790000000000003,-0.16316966131666305,8
2.6795,-0.1273666551750768,8
2.68,-0.049415502153815585,8
2.6805000000000003,0.02416944315258256,8
2.681,0.095116371193863,8
2.6815,0.1700673314028107,8
2.682,0.2518109479178959,8
2.6825,0.31656652144309877,8
2.683,0.3474279173040877,8
2.6835,0.37921957024547426,8
2.684,0.4167107348462013,8
2.6845,0.4459591590451373,8
2.685,0.4674319053385626,8
2.6855,0.47754629222269807,8
2.686,0.4434345369677912,8
2.6865,0.3814816660747067,8
2.6870000000000003,0.33087205089333116,8
2.6875,0.31339829297810246,8
2.688,0.3096148059027224,8
2.6885000000000003,0.30698763678772856,8
2.689,0.3343798385267663,8
2.6895000000000002,0.39571404219640866,8
2.69,0.44049084181771514,8
2.6905,0.4693372704066693,8
2.691,0.5182137493388261,8
2.6915,0.5624152919236748,8
2.692,0.597214117900768,8
2.6925,0.5993471272231591,8
2.693,0.6032032722242614,8
2.6935000000000002,0.6069189435522919,8
2.694,0.5868847210609341,8
2.6945,0.5412176998223134,8
2.6950000000000003,0.5053531569982782,8
2.6955,0.49237018792862947,8
2.696,0.4652303967901792,8
2.6965000000000003,0.4428550374204244,8
2.697,0.44173990860131257,8
2.6975000000000002,0.4347768491957851,8
2.698,0.4354324516577682,8
2.6985,0.44139335391864826,8
2.699,0.4978373882895165,8
2.6995,0.5518706545119059,8
2.7,0.5889788045072206,8
2.7005,0.6292200749037752,8
2.701,0.6671330015773587,8
2.7015000000000002,0.7013641347790827,8
2.702,0.7142792615067122,8
2.7025,0.7150984743070984,8
2.7030000000000003,0.7184438998365014,8
2.7035,0.6990501613308608,8
2.704,0.6473850038356338,8
2.7045000000000003,0.6005824889505379,8
2.705,0.5721461982443511,8
2.7055000000000002,0.5316107182500511,8
2.706,0.4925915437764549,8
2.7065,0.44991051836751433,8
2.707,0.4477777194336227,8
2.7075,0.4874356573806282,8
2.708,0.5240042947981073,8
2.7085,0.5771237663473359,8
2.709,0.6525243864706393,8
2.7095000000000002,0.7240153453385803,8
2.71,0.7689125133088616,8
2.7105,0.8022578188376973,8
2.7110000000000003,0.8280783725090051,8
2.7115,0.8706147707928586,8
2.712,0.8686681042578914,8
2.7125000000000004,0.8505784788345603,8
2.713,0.8565338382215875,8
2.7135000000000002,0.8406206598737371,8
2.714,0.8104446538514862,8
2.7145,0.7873388726744153,8
2.715,0.7725606349063289,8
2.7155,0.7793299440863457,8
2.716,0.7836512419737623,8
2.7165,0.7879536504372187,8
2.717,0.8312334367648456,8
2.7175000000000002,0.873543410242735,8
2.718,0.8791835223774959,8
2.7185,0.8798555787664022,8
2.7190000000000003,0.8826321894916253,8
2.7195,0.8735631522141958,8
2.72,0.8190981196488187,8
2.7205000000000004,0.7487520418253019,8
2.721,0.696979425754384,8
2.7215000000000003,0.6234718261209182,8
2.722,0.5153563904920534,8
2.7225,0.4125003988992534,8
2.723,0.3506979263980661,8
2.7235,0.3024601597215807,8
2.724,0.2498345846404047,8
2.7245,0.19793417454163384,8
2.725,0.20684771430509916,8
2.7255000000000003,0.22230006114926865,8
2.726,0.22752894123219702,8
2.7265,0.2579187657945662,8
2.7270000000000003,0.2865680147919989,8
2.7275,0.32170478781132605,8
2.728,0.34856583667509156,8
2.7285000000000004,0.36057349837208885,8
2.729,0.3778620376542025,8
2.7295000000000003,0.34820434117660254,8
2.73,0.26987403356257406,8
2.7305,0.1885345644075862,8
2.731,0.11588383116375521,8
2.7315,0.04522139428064354,8
2.732,-0.019958176097112517,8
2.7325,-0.06081491564107066,8
2.733,-0.032553715013777657,8
2.7335000000000003,0.013092535264933347,8
2.734,0.047410716959608704,8
2.7345,0.08871717443174773,8
2.7350000000000003,0.13757841175445576,8
2.7355,0.18266858978583927,8
2.736,0.22113168870904604,8
2.7365000000000004,0.243085672871014,8
2.737,0.26627203762437396,8
2.7375000000000003,0.2475107650448738,8
2.738,0.1968777169898955,8
2.7385,0.13938034347620568,8
2.739,0.09759232694658557,8
2.7395,0.06428031212511705,8
2.74,0.024763968021718458,8
2.7405,-0.014611328505016416,8
2.741,-0.031233768692819273,8
2.7415000000000003,-0.034048619475511605,8
2.742,-0.0226945040136868,8
2.7425,-0.00498117452330794,8
2.7430000000000003,0.03486691080600374,8
2.7435,0.13258353487823832,8
2.744,0.25189076815001316,8
2.7445000000000004,0.36647774734164423,8
2.745,0.4710055962273074,8
2.7455000000000003,0.5220915674931519,8
