redshift_z,E_z,comoving_distance_Gly
0.004270965912286649,1.0020250094143661,0.06189761365702327
0.004286732911643203,1.0020325094779536,0.06212588718188973
0.004302558117567972,1.0020400374097314,0.0623550016993398
0.00431844174494043,1.0020475933139137,0.06258496030131692
0.004334384009433321,1.0020551772951098,0.06281576609108473
0.004350385127515574,1.0020627894583245,0.063047422183268
0.004366445316455264,1.002070429908961,0.06327993170389418
0.004382564794322537,1.0020780987528208,0.0635132977904344
0.004398743779992584,1.0020857960961072,0.06374752359184521
0.00441498249314861,1.002093522045425,0.06398261226861025
0.004431281154284818,1.0021012767077833,0.06421856699278201
0.004447639984709412,1.0021090601905962,0.06445539094802401
0.004464059206547583,1.0021168726016854,0.06469308732965262
0.004480539042744537,1.0021247140492804,0.06493165934467951
0.004497079717068521,1.0021325846420217,0.06517111021185411
0.004513681454113856,1.002140484488961,0.06541144316170601
0.004530344479304007,1.0021484136995635,0.06565266143658809
0.00454706901889461,1.0021563723837095,0.06589476829071883
0.004563855299976572,1.0021643606516957,0.06613776699022582
0.004580703550479141,1.0021723786142374,0.06638166081318869
0.004597613999173001,1.0021804263824687,0.06662645304968248
0.004614586875673398,1.0021885040679466,0.06687214700182144
0.004631622410443226,1.00219661178265,0.06711874598380217
0.004648720834796176,1.0022047496389832,0.0673662533219478
0.004665882380899875,1.0022129177497765,0.0676146723547518
0.0046831072817790295,1.0022211162282884,0.06786400643292208
0.004700395771318613,1.0022293451882074,0.06811425891942553
0.00471774808426701,1.002237604743653,0.06836543318953205
0.004735164456239223,1.0022458950091777,0.0686175326308594
0.004752645123720066,1.0022542160997694,0.06887056064341783
0.004770190324067378,1.0022625681308515,0.06912452063965507
0.004787800295515252,1.0022709512182864,0.06937941604450149
0.004805475277177253,1.0022793654783755,0.06963525029541504
0.004823215509049674,1.0022878110278628,0.06989202684242676
0.0048410212320148145,1.0022962879839348,0.07014974914818674
0.004858892687844196,1.002304796464223,0.07040842068800884
0.004876830119201916,1.0023133365868064,0.0706680449499178
0.004894833769647891,1.0023219084702115,0.0709286254346943
0.0049129038836411764,1.0023305122334156,0.07119016565592158
0.0049310407065433085,1.0023391479958481,0.07145266914003191
0.0049492444846216,1.002347815877392,0.07171613942635277
0.0049675154650525065,1.0023565159983854,0.07198058006715376
0.004985853895924979,1.0023652484796242,0.07224599462769345
0.0050042600262438265,1.0023740134423635,0.0725123866862663
0.005022734105933116,1.0023828110083188,0.07277975983425015
0.005041276385839534,1.002391641299669,0.07304811767615313
0.00505988711773582,1.0024005044390563,0.07331746382966148
0.005078566554324175,1.00240940054959,0.0735878019256872
0.005097314949239683,1.0024183297548481,0.07385913560841578
0.0051161325570537874,1.0024272921788773,0.07413146853535463
0.005135019633277706,1.0024362879461965,0.07440480437738067
0.005153976434365925,1.002445317181799,0.07467914681878923
0.005173003217719679,1.0024543800111525,0.0749544995573423
0.005192100241690434,1.0024634765602027,0.07523086630431731
0.005211267765583424,1.0024726069553742,0.07550825078455631
0.005230506049661135,1.0024817713235732,0.07578665673651447
0.0052498153551468595,1.0024909697921878,0.07606608791230976
0.005269195944228245,1.002500202489092,0.07634654807777222
0.00528864808006084,1.0025094695426464,0.07662804101249342
0.005308172026771695,1.0025187710816996,0.07691057050987665
0.005327768049462913,1.0025281072355914,0.07719414037718625
0.005347436414215274,1.0025374781341536,0.07747875443559818
0.005367177388091839,1.0025468839077132,0.07776441652025012
0.005386991239141572,1.0025563246870928,0.07805113048029189
0.005406878236403003,1.0025658006036136,0.07833890017893641
0.005426838649907847,1.002575311789097,0.0786277294935101
0.005446872750684692,1.0025848583758665,0.07891762231550412
0.0054669808107626755,1.0025944404967504,0.07920858255062554
0.00548716310317517,1.0026040582850821,0.07950061411884861
0.0055074199019635155,1.0026137118747043,0.07979372095446659
