scale_factor_a,redshift_z,radiation_term,matter_term,curvature_term,lambda_term,H_over_H0_squared,H_over_H0
0.01669349372122125,58.9035778070094,1184.6740484116135,67712.49857052938,-0.33013635433539945,0.685,68897.52748258667,262.4833851553021
0.016814767602481788,58.471532621860575,1150.8649142368224,66257.94253851984,-0.32539141370015845,0.685,67409.16706134296,259.63275421514703
0.016936922506883532,58.04260349503154,1118.020650994405,64834.63233696882,-0.320714670527379,0.685,65953.0172732927,256.8131952865598
0.017059964834829994,57.616767952439055,1086.1137224596432,63441.89676318654,-0.31610514463748796,0.685,64528.379380501545,254.0243676903882
0.017183901033221947,57.19400368209069,1055.1173782576632,62079.07903282469,-0.311561869938709,0.685,63134.569849212414,251.26593451801702
0.017308737595795223,56.77428853291577,1025.0056314362514,60745.536470150844,-0.30708389422458343,0.685,61770.92001769287,248.5375625890237
0.017434481063460943,56.357600513604766,995.7532366787159,59440.64020497641,-0.30267027897440124,0.685,60436.775771376146,245.838922409321
0.01756113802464825,55.94391779145703,967.3356691385211,58163.77487609476,-0.29832009915649993,0.685,59131.49722513412,243.16968812977927
0.0176887151156495,55.53321869123684,939.7291038779631,56914.33834109015,-0.29403244303439136,0.685,57854.458412525084,240.52953750532404
0.017817219020968,55.12548169403771,912.910395893632,55691.74139238007,-0.28980641197567414,0.685,56605.04698186173,237.9181518545017
0.01794665647366821,54.72068543615494,886.8570607119326,54495.407479357746,-0.2856411202636935,0.685,55382.66389894941,235.33521601950994
0.018077034255728566,54.31880870796616,861.547255538373,53324.77243650295,-0.2815356949119069,0.685,54186.72315634641,232.78041832668487
0.0182083591983968,53.91983045282013,836.9597609448398,52179.28421733377,-0.27748927548091884,0.685,53016.651489003125,230.2534505474416
0.0183406381825479,53.52372976593331,813.0739630794869,51058.40263407306,-0.2735010138981441,0.685,51871.888096138646,227.75400785966127
0.01847387813904456,53.13048589329487,789.8698363843506,49961.599102908054,-0.2695700742800659,0.685,50751.884369218125,225.2817888095221
0.018608086049100445,52.7400782305788,767.3279268061473,48888.35639472055,-0.26569563275704317,0.685,49656.103625893935,222.8364952737633
0.018743268944645893,52.3524863220647,745.4293354862513,47838.16839117343,-0.26187687730064124,0.685,48584.02084978238,220.4178324223845
0.018879433908696393,51.967689859565766,724.1557029161186,46810.53984603575,-0.2581130075534414,0.685,47535.12243594431,218.0255086817694
0.01901658807572368,51.5856686813649,703.4891935449065,45804.98615163542,-0.2544032346612979,0.685,46508.90594194566,215.65923569823218
0.01915473863202959,51.20640277115817,683.4124808263617,44821.033110328324,-0.25074678110800397,0.685,45504.87984437357,213.3187283019791
0.01929389281612254,50.82987225700615,663.9087326924644,43858.21671087706,-0.247142880552337,0.685,44522.56330068897,211.00370447148308
0.019434057919096852,50.456057410292644,644.9615974416245,42916.082909632976,-0.2435907776674426,0.685,43561.48591629693,208.71388529826407
0.01957524128501473,50.084938644691015,626.5551900296211,41994.187416419,-0.24008972798252978,0.685,42621.18751672064,206.44899495207198
0.01971745031129108,49.71649651513796,608.6740787517764,41092.09548501188,-0.23663899772684008,0.685,41701.21792476593,204.20876064646671
0.019860692449081105,49.35071171681464,591.3032723052036,40209.38170812505,-0.23323786367585927,0.685,40801.136742566574,201.9929126047906
0.0200049752036707,48.987565084135205,574.4282072202855,39345.62981679576,-0.22988561299974009,0.685,39920.51313840304,199.80118402652934
0.020150306134869712,48.62703758974259,558.0347356508405,38500.43248408143,-0.22658154311390263,0.685,39058.925638189154,197.63331105405575
0.020296692857408035,48.26911034351159,542.1091135127435,37673.39113297303,-0.2233249615317831,0.685,38215.96192152424,195.48903273975304
0.020444143041334593,47.91376459155903,526.6379889610548,36864.11574843464,-0.2201151857196978,0.685,37391.21862220997,193.36809101351227
0.020592664412419213,47.56098171526123,511.6083911959994,36072.224693480704,-0.216951542953794,0.685,36584.30113313375,191.27023065060007
0.020742264752557426,47.21074323027839,497.00771958840755,35297.34452920419,-0.2138333701790567,0.685,35794.82341542241,189.19519923989196
0.02089295190017821,46.86303078558613,482.8237331155031,34539.109838670716,-0.2107600138703409,0.685,35022.40781177235,187.1427471524674
0.02104473375065468,46.517826162513984,469.04454009818164,33797.16305459587,-0.20773082989540265,0.685,34266.68486386415,185.11262751056222
0.02119761825671779,46.17511127379075,455.65858823117264,33071.15429072389,-0.20474518337989758,0.685,33527.29313377168,183.10459615687336
0.021351613428873,45.83486816259688,442.6546548977307,32360.74117682904,-0.20180244857432036,0.685,32803.87902927819,181.11841162421393
0.021506727335820014,45.497079001623554,430.02183776073093,31665.58869726093,-0.1989020087228564,0.685,32096.096633012938,179.15383510551186
0.021662968104875526,45.16172609213865,417.7495456222852,30985.369032958366,-0.19604325593411837,0.685,31403.607535324718,177.2106304241501
0.0218203439223991,44.82879186305933,405.82748954421,30319.761406856782,-0.1932255910537404,0.685,30726.080670809937,175.28856400464332
0.021978863034221998,44.49825887003157,394.24567422191524,29668.451932617,-0.1904484235388054,0.685,30063.19215841538,173.38740484364882
0.022138533746079363,44.17010979451589,382.99438960445366,29031.13346660259,-0.18771117133407306,0.685,29414.625145035712,171.506924481304
0.022299364424045322,43.84432744288011,372.06420275374086,28407.505463037825,-0.185013260749991,0.685,28780.069652530816,169.64689697289137
0.022461363494971336,43.520894745498445,361.4459499360958,27797.27383227669,-0.18235412634245712,0.685,28159.222428086443,167.80709886082425
0.022624539446927765,43.199794755857106,351.13072893947754,27200.150802116397,-0.17973321079431018,0.685,27551.786797845085,165.9873091469498
0.022788900829648573,42.88101064966638,341.10989160998275,26615.854782090242,-0.17714996479852435,0.685,26957.47252373543,164.1873092651665
0.02295445625497932,42.564525723979116,331.37503660133893,26044.1102306755,-0.17460384694308193,0.685,26375.995663429894,162.40688305435177
0.023121214397328383,42.250323396315565,321.91800233131977,25484.64752535394,-0.1720943235975011,0.685,25807.078433361665,160.64581673159643
0.023289183994121443,41.938387203794505,312.730860139176,24937.20283546365,-0.1696208688009945,0.685,25250.449074734028,158.9038988657422
0.023458373846259314,41.628700802270686,303.8059076383431,24401.51799778206,-0.16718296415223521,0.685,24705.84172245625,157.180920351219
0.023628792818579054,41.32124796547843,295.13566225885614,23877.34039478173,-0.16478009870070706,0.685,24172.99627694189,155.47667438217826
0.02380044984031845,41.016012584181475,286.7128549740558,23364.422835501322,-0.16241176883961683,0.685,23651.658278706538,153.79095642691914
0.02397335390558389,40.7129786653289,278.53042420632505,22862.52343897556,-0.16007747820034493,0.685,23141.578785703685,152.1235642026037
0.024147514073821572,40.41213033121718,270.5815099067513,22371.405520169435,-0.15777673754841404,0.685,22642.51425333864,150.47429765025865
0.024322939470292237,40.11345181865821,262.8594478037447,21890.837478362508,-0.155509064680952,0.685,22154.226417101574,148.8429589100592
0.024499639286549253,39.81692747815345,255.35776381579564,21420.592687931,-0.1532739843256291,0.685,21676.48217776247,147.22935229689244
0.024677622780920234,39.52254177307389,248.07016862368494,20960.449391475977,-0.1510710280410477,0.685,21209.053489071623,145.63328427619706
0.024856899278992126,39.23027927884604,240.99055239759616,20510.19059524731,-0.1488997341185633,0.685,20751.71724791079,144.0545634400757
0.025037478174099837,38.94012468214374,234.11297967470963,20069.60396681404,-0.14675964748551723,0.685,20304.255186841263,142.49300048367732
0.0252193689278184,38.652062780085785,227.43168438298383,19638.481734932953,-0.14465031960985952,0.685,19866.45376899633,140.9484081818462
0.025402581070458737,38.36607847943939,220.94106500695165,19216.62059156808,-0.14257130840614302,0.685,19438.104085266626,139.42060136603422
0.025587124201566985,38.08215679582932,214.635679891479,18803.821596014994,-0.1405221781428685,0.685,19019.00175372833,137.90939690147417
0.025773007990427477,37.80028285295285,208.51024267954887,18399.890081084624,-0.13850249935116152,0.685,18608.946821264824,136.41461366461007
0.025960242176569417,37.52044188180018,202.55961788024317,18004.63556130227,-0.13651184873476138,0.685,18207.743667333783,134.93607252078218
0.02614883657027706,37.24261921988082,196.77881656321455,17617.871643079,-0.13454980908130543,0.685,17815.200909833136,133.47359630216434
0.026338801053103905,36.966800310455085,191.16299217602355,17239.41593681204,-0.13261596917488544,0.685,17431.131313018894,132.0270097859483
0.02653014557839033,36.69297070177152,185.70743648085227,16869.08997087398,-0.13070992370986378,0.685,17055.351697431124,130.59613967277565
0.026722880171785146,36.421116046309685,180.40757560717503,16506.719107449284,-0.1288312732059266,0.685,16687.682851783255,129.1808145654116
0.026917014931770882,36.15122210002837,175.25896621708182,16152.132460178856,-0.12697962392435855,0.685,16327.949446772012,127.78086494765957
0.027112560030192908,35.8832747216193,170.257291780039,15805.162813573681,-0.12515458778552063,0.685,15975.979950765934,126.39612316351294
0.02730952571279241,35.61725987176617,165.3983589539627,15465.646544159541,-0.12335578228751408,0.685,15631.606547331216,125.02642339654132
0.0275079222997432,35.35316361240905,160.6780940695734,15133.42354331572,-0.12158283042601349,0.685,15294.665054554865,123.67160164950911
0.02770776018619248,35.09097210601407,156.09253971508113,14808.33714177115,-0.11983536061525188,0.685,14964.994846125614,122.33149572422309
0.02790904984280547,34.830671614848434,151.63785141834097,14490.234035722591,-0.11811300661014167,0.685,14642.438774134322,121.00594520160702
0.028111801816314057,34.57224850026057,147.31029442369464,14178.964214539781,-0.11641540742951469,0.685,14326.843093556045,119.69479142199984
0.02831602673006938,34.31568922196556,143.10624056079766,13874.38089002364,-0.11474220728046582,0.685,14018.057388377156,118.39787746567569
0.02852173528459846,34.060980337335685,139.02216520280615,13576.340427184108,-0.11309305548378365,0.685,13715.93449933143,117.11504813358286
0.028728938258164846,33.80810850069606,135.05464431137315,13284.702276504933,-0.11146760640045308,0.685,13420.330453209905,115.84614992829889
0.028937646507333378,33.557060462625394,131.20035156597714,12999.328907663528,-0.10986551935921433,0.685,13131.104393710144,114.59103103519989
0.029147870967539007,33.307823069261765,127.45605557517591,12720.085744674598,-0.10828645858516282,0.685,12848.118513791187,113.34954130384114
0.02935962265365976,33.06038326161345,123.81861716744815,12446.841102427004,-0.1067300931293758,0.685,12571.237989501322,112.12153222954689
0.02957291266059389,32.814728074874644,120.28498675935063,12179.46612458386,-0.10519609679954983,0.685,12300.33091524641,110.90685693520672
0.029787752163841188,32.57084463774618,116.852201798785,11917.834722816631,-0.10368414809163559,0.685,12035.268240467325,109.7053701532761
0.03000415242008855,32.328720171761105,113.51738428123083,11661.823517344583,-0.1021939301224551,0.685,11775.92370769569,108.5169282079791
0.030222124767799757,32.08834199061519,110.27773833686224,11411.31177875151,-0.10072513056328757,0.685,11522.173791957808,107.34138899771051
0.030441680627809577,31.84969749950217,107.13054788652498,11166.181371052326,-0.09927744157440954,0.685,11273.897641497277,106.17861197763548
0.030662831503922173,31.612774194453863,104.07317436460926,10926.31669598264,-0.0978505597405761,0.685,11030.977019787506,105.02845814248397
0.03088558898351384,31.37755966168499,101.10305450690902,10691.604638485102,-0.09644418600742934,0.685,10793.296248806004,103.8907900095384
0.03110996473814017,31.144041576942733,98.21769820161238,10461.93451336672,-0.09505802561882053,0.685,10560.742153542711,102.76547160181143
0.03133597052414748,30.912207704861114,95.41468640162432,10237.198013102212,-0.09369178805503414,0.685,10333.20400771578,101.65236843141325
0.03156361818328897,30.68204589831972,92.69166909646489,10017.289156758303,-0.09234518697189784,0.685,10110.573480667796,100.55134748310336
0.031792919643345054,30.453544097807377,90.04636334205131,9802.104240015502,-0.09101794014076961,0.685,9892.744585417413,99.46227719802826
0.03202388691874837,30.226690330790248,87.47655134670522,9591.541786263335,-0.08970976938938637,0.685,9679.61362784065,98.38502745764038
0.03225653211121328,30.00147271108452,84.98007861178361,9385.502498746137,-0.08842040054356287,0.685,9471.079156957376,97.31946956779704
0.032490867410369925,29.77787943823364,82.55485212537393,9183.88921373684,-0.08714956336972894,0.685,9267.041916298844,96.26547624303764
0.03272690509440296,29.555898796889984,80.19883860753836,8986.606854716609,-0.08589699151829201,0.685,9067.404796332628,95.2229215910362
0.03296465753069484,29.335519156201038,77.91006280563731,8793.562387538796,-0.08466242246781408,0.685,8872.072787921963,94.19168109722834
0.03320413717647382,29.116728969200004,75.68660583830196,8604.664776556034,-0.08344559746999107,0.685,8680.952936796866,93.17163160960995
0.03344535657946669,28.899516772200776,73.52660358666783,8419.82494168976,-0.08224626149542265,0.685,8493.954299014931,92.16265132370559
0.033688328378556204,28.68387118419728,71.42824513152034,8238.955716421953,-0.08106416318016163,0.685,8310.987897390294,91.16461976770536
0.03393306530444329,28.469780906267175,69.38977123504283,8061.97180668927,-0.07989905477303183,0.685,8131.96667886954,90.17741778776735
0.034179580180314105,28.257234720979834,67.40947286589304,7888.7897506601885,-0.07875069208370272,0.685,7956.8054728339985,89.20092753348476
0.034427885922511926,28.04622149180858,65.48568976637243,7719.327879376175,-0.07761883443151064,0.685,7785.420950308116,88.23503244351484
0.034677995541213875,27.836730162547216,63.616809060486695,7553.506278238379,-0.07650324459501555,0.685,7617.7315840542715,87.27961723136893
0.03492992214111264,27.62874975673068,61.801263901730316,7391.246749321581,-0.07540368876228264,0.685,7453.65760953455,86.33456787136048
0.03518367892210307,27.42226937705996,60.037532159461854,7232.472774497741,-0.07431993648187873,0.685,7293.120986720722,85.39977158471046
0.035439279179973825,27.2172782048311,58.32413514276846,7077.10947935168,-0.07325176061457293,0.685,7136.045362733835,84.47511682580756
0.035696736307103995,27.013765499368365,56.65963636074961,6925.083597871905,-0.07219893728573133,0.685,6982.356035295369,83.56049326862168
0.03595606379316482,26.811720597461452,55.04264031818088,6776.323437899918,-0.07116124583839606,0.685,6831.979916972261,82.65579179326916
0.036217275225826476,26.611132912806806,53.4717913455481,6630.758847321737,-0.07013846878703886,0.685,6684.8455001984985,81.76090447272766
0.03648038429147003,26.41199193545292,51.94577246247054,6488.321180985641,-0.06913039177197891,0.685,6540.88282305634,80.87572455969925
0.036745404775904544,26.214287231249678,50.463304273561064,6348.943268330599,-0.06813680351445625,0.685,6400.0234358006455,80.00014647361995
0.03701235056508941,26.018008441301607,49.02314389579651,6212.55938171004,-0.06715749577235053,0.685,6262.200368110064,79.13406578781394
0.03728123564586181,25.82314528142522,47.62408391650065,6079.105205396173,-0.06619226329653687,0.685,6127.348097049377,78.27737921679147
0.03755207410666973,25.62968754161004,46.26495138106337,5948.517805249964,-0.06524090378786786,0.685,5995.40251572724,77.42998460368722
0.03782488013831007,25.43762508548369,44.9446068095504,5820.735599042787,-0.06430321785477487,0.685,5866.300902634483,76.59178090783946
0.038099668034672116,25.24694784978081,43.66194324137767,5695.698327415579,-0.06337900897147844,0.685,5739.981891647985,75.76266819250749
0.03837645219348658,25.057645843815767,42.415885307248814,5573.3470254617805,-0.06246808343679908,0.685,5616.385442685592,74.94254761272526
0.03865524711707991,24.869709148959174,41.205388327579115,5453.623994920766,-0.06157025033356027,0.685,5495.452812998012,74.13132140329087
0.038936067413134184,24.68312791811823,40.029437436648955,5336.472776968569,-0.06068532148857501,0.685,5377.126529083729,73.3288928668893
0.039218927795452475,24.49789237522073,38.88704673175288,5221.838125593106,-0.05981311143320722,0.685,5261.350359213427,72.53516636234748
0.039503843084729824,24.31399281470286,37.777258446630924,5109.665981541333,-0.05895343736450018,0.685,5148.0692865506,71.75004729301995
0.03979082820932973,24.131419601000683,36.699142148489386,4999.903446826072,-0.05810611910686364,0.685,5037.229482855454,70.9734420953039
0.040079898206066375,23.950163168045247,35.651793957937244,4892.498759780432,-0.0572709790743115,0.685,4928.7782827592955,70.20525822728163
0.04037106822099249,23.770214018761372,34.63433579118494,4787.40127064812,-0.05644784223324231,0.685,4822.664158597072,69.44540415748959
0.0406643535101929,23.591562724570075,33.64591462386984,4684.561417698107,-0.055636536065754714,0.685,4718.836695785912,68.69378935381212
0.04095976944058395,23.414199924894483,32.68570177589096,4583.930703852353,-0.054836890533490036,0.685,4617.246568737711,67.95032427249859
0.04125733149071859,23.238116326669452,31.75289221665402,4485.461673815643,-0.05404873804199474,0.685,4517.845517294255,67.21492034730277
0.041557055251597454,23.0633027038546,30.84670389014352,4389.107891696668,-0.05327191340559492,0.685,4420.586323673407,66.48748997874267
0.0418589564274857,22.889749896950928,29.966377059256835,4294.823919109862,-0.05250625381277576,0.685,4325.422789915307,65.76794652347986
0.04216305083673592,22.717448812520885,29.111173668849844,4202.565293747615,-0.05175159879205845,0.685,4232.309715817673,65.05620428381657
0.04246935441261687,22.546390422711916,28.280376726960714,4112.2885084128175,-0.05100779017836771,0.685,4141.2028773496,64.35217849730964
0.04277788320414839,22.376565764783447,27.473289703692668,4023.950990501779,-0.05027467207988258,0.685,4052.0590055333914,63.65578532649952
0.04308865337694224,22.20796594063726,26.689235947251884,3937.511081927906,-0.04955209084536366,0.685,3964.8357657843126,62.966941848753564
0.04340168121404916,22.04058211635127,25.927558116651024,3852.9280194766357,-0.04883989503195,0.685,3879.491737698255,62.285566046221774
0.04371698311681198,21.874405521716707,25.187617630602695,3770.1619155823773,-0.04813793537341883,0.685,3795.986395277607,61.61157679590425
0.04403457560572504,21.709427449778524,24.468794132140694,3689.173739518383,-0.047446064748901395,0.685,3714.280087585775,60.94489385982861
0.04435447532129979,21.545639256379225,23.7704849685204,3609.925298990687,-0.04676413815204848,0.685,3634.334019821056,60.28543787533649
0.04467669902493654,21.383032359706,23.092104685962443,3532.3792221274703,-0.04609201266063942,0.685,3556.110234800772,59.63313034547802
0.04500126359980293,21.221598239840965,22.433084538814967,3456.498939855227,-0.04542954740662708,0.685,3479.5715948466354,58.98789362951211
0.04532818605171837,21.061328438314828,21.792872012724665,3382.248668653609,-0.044776603546614266,0.685,3404.681764062787,58.34965093351276
0.045657483510045116,20.90221455766369,21.17093036141549,3309.5933936806737,-0.04413304423275405,0.685,3331.4051909978566,57.71832630107925
0.04598917322858578,20.74424826098904,20.566738156687162,3238.4988522606304,-0.04349873458406829,0.685,3259.707091682734,57.093844604149176
0.046323272586487343,20.587421271520945,19.97978885125624,3168.9315177262956,-0.04287354165817858,0.685,3189.5534330358937,56.47613153391345
0.04665979908915177,20.43172537218439,19.409590354073153,3100.858583608634,-0.04225733442344334,0.685,3120.9109166282838,55.86511359183192
0.04699877036915321,20.277152405168707,18.85566461775907,3034.247948165925,-0.041649983731495435,0.685,3053.7469627999526,55.2607180807484
0.04734020418716185,20.123694271500188,18.31754723781697,2969.0681992452714,-0.0410513622901745,0.685,2988.0296951207984,54.662873096104256
0.04768411843287455,19.97134293061768,17.79478706328055,2905.2885994692924,-0.04046134463684827,0.685,2923.7279251879363,54.071507517249195
0.048030531125952125,19.820090399951344,17.28694581847492,2842.8790717410425,-0.03987980711211744,0.685,2860.8111377524056,53.48655099884835
0.048379460416963546,19.669928754504355,16.79359773557162,2781.8101850602843,-0.0393066278338983,0.685,2799.249476168022,52.907933962384334
0.04873092458833692,19.520850126437704,16.31432919763018,2722.053140644469,-0.03874168667187809,0.685,2739.013728155427,52.33558758775359
0.04908494205531746,19.372846704657935,15.848738391826737,2663.579758347834,-0.03818486522233724,0.685,2680.0753118744383,51.76944380495543
0.049441531366932294,19.225910734407883,15.396434972579177,2606.362463372257,-0.03763604678333372,0.685,2622.4062622980528,51.20943528587337
0.049800711206962445,19.08003451686035,14.95703973428616,2550.374273263564,-0.037095116330243885,0.685,2565.97921788152,50.655495436147106
0.05016250039492169,18.935210408714738,14.53018429340589,2495.5887851871876,-0.03656196049165501,0.685,2510.7674075201016,50.10755838713459
0.05052691788704271,18.791430821796542,14.115510779607849,2441.9801634771443,-0.036036467525604146,0.685,2456.7446377892265,49.565558987962866
0.050893982777270245,18.64868822265979,13.71267153573876,2389.5231274524945,-0.03551852729615863,0.685,2403.885280460937,49.02943279766692
0.051263714298261584,18.50697513219231,13.32132882635112,2338.19293949551,-0.03500803125033316,0.685,2352.1642602906104,48.49911607741537
0.05163613182239426,18.36628412522385,12.94115455454996,2287.965393385942,-0.03450487239533855,0.685,2301.557043068097,47.97454578282213
0.052011254862781055,18.226607830137052,12.571829986920488,2238.816802885887,-0.03400894527615764,0.685,2252.039623927531,47.45565955634302
0.052389103074292474,18.087938928481172,12.21304548630587,2190.7239905698557,-0.033520145953443284,0.685,2203.588515910208,46.94239571975644
0.052769696254586544,17.950270154588654,11.864500252211297,2143.6642768947986,-0.0330383719817342,0.685,2156.180738775028,46.434693266727066
0.05315305434514598,17.81359429519447,11.525902068616686,2097.6154695049363,-0.032563522387984,0.685,2109.793808051165,45.93249185545201
0.053539197432323334,17.677904189058086,11.196967058986115,2052.5558527662793,-0.0320954976503983,0.685,2064.4057243276147,45.43573180138749
0.05392814574839321,17.543192726588323,10.877419448269446,2008.4641775260293,-0.03163419967757662,0.685,2019.994962774621,44.94435407005668
0.05431991967261242,17.409452849470807,10.566991331695865,1965.3196510919238,-0.031179531787953768,0.685,1976.5404628918316,44.45830026993645
0.054714539732287765,17.27667755029815,10.265422450165824,1923.1019274268456,-0.030731398689536664,0.685,1934.0216184783217,43.97751264542279
0.05511202660385158,17.144859872202804,9.972459972053043,1881.7910975540672,-0.030289706459932557,0.685,1892.4182678196603,43.501934069873954
0.05551240111394509,17.013992908492536,9.687858281233593,1841.367680168604,-0.02985436252666418,0.685,1851.7106840873107,43.0315080387303
0.055915684240509654,16.88406980228854,9.41137877116435,1801.8126124502435,-0.029425275647767857,0.685,1811.87956594576,42.56617866271014
0.056321897113885876,16.755083746166196,9.14278964483826,1763.1072410739316,-0.029002355892670507,0.685,1772.9060283628771,42.10589066108063
0.05673106101792082,16.627027981798353,8.88186572044853,1725.2333134132568,-0.028585514623341395,0.685,1734.771593619082,41.650589355002914
0.05714319739108311,16.499895799601244,8.62838824259904,1688.1729689329063,-0.02817466447571491,0.685,1697.4581825110295,41.200220660950706
0.05755832782758629,16.37368053838292,8.382144698902488,1651.9087307660175,-0.02776971934138026,0.685,1660.9481057455785,40.75473108420148
0.05797647407852022,16.248375584994246,8.142928641812633,1616.4234974724602,-0.02737059434953436,0.685,1625.2240555199232,40.31406771239939
0.05839765805299077,16.123974373982385,7.91053951554122,1581.7005349741623,-0.026977205849194098,0.685,1590.2690972838543,39.87817820918922
0.05882190181926774,16.000470387246803,7.684782487914503,1547.7234686636793,-0.0265894713916643,0.685,1556.066661680202,39.44701080792057
0.059249227605941174,15.877857153697743,7.465468287028326,1514.4762756822747,-0.026207309713257597,0.685,1522.6005366595896,39.020514305421315
0.05967965780308602,15.756128248917175,7.252413042564922,1481.943277363885,-0.02583064071826274,0.685,1489.8548597657316,38.59863805583989
0.06011321496343528,15.635277294822181,7.0454381316382975,1450.1091318413955,-0.02545938546215763,0.685,1457.8141105875716,38.18133196455529
0.0605499218035617,15.515297959330766,6.844370029039005,1418.9588268117416,-0.025093466135063695,0.685,1426.4631033746455,37.76854648215424
0.060989801205068,15.396183956030079,6.6490401617527635,1388.4776724564292,-0.024732806045437997,0.685,1395.7869798121365,37.36023259847477
0.061432876215785776,15.277929043847053,6.459284767630915,1358.6512945141292,-0.024377329603999784,0.685,1365.771201952156,36.95634183671533
0.06187917005098312,15.160527026721365,6.274944758094266,1329.4656275020832,-0.024026962307888037,0.685,1336.4015452978695,36.55682624760893
0.06232870609458098,15.043971753280832,6.095865584755189,1300.906908083123,-0.02368163072504673,0.685,1307.664092037153,36.16163840366132
0.06278150790037848,14.928257116519042,5.9218971098461335,1272.9616685751691,-0.023341262478834435,0.685,1279.5452244225364,35.770731393452614
0.06323759919328675,14.813377053475476,5.752893480346073,1245.6167306001762,-0.023005786232855395,0.685,1252.0316182942893,35.384058816002
0.06369700387057244,14.69932554491771,5.58871300569899,1218.8591988694675,-0.022675131676008122,0.685,1225.1102367434905,35.00157477519391
0.06415974600310949,14.586096615026113,5.429218039022363,1192.67645510261,-0.02234922950774942,0.685,1198.7683239121245,34.623233874266056
0.0646258498366405,14.473684331080724,5.274274861705693,1167.0561520768954,-0.02202801142356985,0.685,1172.9933989271774,34.24899121035797
0.06509533979304712,14.362082803150384,5.123753571302462,1141.9862078046554,-0.021711410100678088,0.685,1147.773249965857,33.8788023691195
0.0655682404716295,14.251286183784154,4.977527972621551,1117.4547998356563,-0.02139935918389106,0.685,1123.095928449094,33.51262341937876
0.06604457665039538,14.141288667704911,4.8354754719267214,1093.4503596818793,-0.02109179327172676,0.685,1098.949743360534,33.15041090786861
0.06652437328735823,14.032084491505193,4.697476974155564,1069.9615673620744,-0.020788647902697084,0.685,1075.3232556883272,32.79212185401133
0.06700765552184501,13.923667933345202,4.563416783071649,1046.9773460634935,-0.02048985954179754,0.685,1052.2052729870234,32.43771374476049
0.0674944486758133,13.816033312653028,4.433182504266249,1024.4868569183066,-0.020195365567191273,0.685,1029.5848440570055,32.087144529499746
0.06798477825517815,13.709174989826986,4.306664950928237,1002.4794938922199,-0.019905104257084357,0.685,1007.4512537388911,31.740372614997625
0.06847866995114839,13.603087365940144,4.183758052303231,980.9448787828991,-0.01961901477678982,0.685,985.7940178204254,31.397356860417812
0.06897614964157281,13.49776488244695,4.064358764765166,959.8728563258288,-0.019337037165977504,0.685,964.602878053428,31.05805657238437
0.06947724339229601,13.393202020891996,3.9483669854258046,939.2534894053091,-0.01905911232610727,0.685,943.8677972784087,30.722431500101173
0.0699819774585242,13.289393302620864,3.835685468209691,919.0770543683199,-0.01878518200804271,0.685,923.5789546545215,30.390441830524964
0.07049037828620079,13.18633328849308,3.7262197423242696,899.334036439059,-0.01851518879984303,0.685,903.7267409925834,30.062048183591607
0.07100247251339206,13.084016578597119,3.6198780330567226,880.0151252319743,-0.01824907611473026,0.685,884.3017541889161,29.737211607494675
0.07151828697168292,12.982437811967474,3.516571184831187,861.1112103611845,-0.017986788179229475,0.685,865.2947947578364,29.41589357401601
0.07203784868758276,12.881591666303759,3.4162125864618136,842.6133771442156,-0.017728270021479448,0.685,846.6968614606559,29.098055973907535
0.0725611848839415,12.78147285769185,3.3187180985390334,824.5129023980292,-0.01747346745971134,0.685,828.4991470291085,28.783661112323923
0.07308832298137598,12.68207614032703,3.224005982888108,806.8012503253542,-0.01722232709089297,0.685,810.6930339811514,28.472671704305366
0.07361929059970668,12.58339630623912,3.1319968340408453,789.4700684893858,-0.016974796279536252,0.685,793.270090527147,28.165050870309944
0.07415411555940485,12.485428185019618,3.042613512663052,772.5111838749581,-0.01673082314666558,0.685,776.2220665644744,27.86076213179522
0.07469282588305023,12.388166643550788,2.955781080881856,755.9165990343215,-0.016490356558944708,0.685,759.5408897586443,27.55976940684817
0.07523544979679941,12.291606585736673,2.8714267394587063,739.6784883157161,-0.016253346117959862,0.685,743.2186617090567,27.26203700586324
0.07578201573186437,12.195742952236172,2.789479766755451,723.7891941729713,-0.016019742149657137,0.685,727.247654197577,26.967529627267993
0.07633255232600267,12.100570720197839,2.7098714594421045,708.2412235543563,-0.015789495693931253,0.685,711.6203055181044,26.67621235329529
0.07688708842501767,12.00608490299677,2.6325350748968748,693.0272443690251,-0.015562558494364368,0.685,696.3292168854275,26.388050645802306
0.07744565308426996,11.912280549973318,2.5574057752499666,678.1400820293584,-0.01533888298811217,0.685,681.3671489216202,26.103010342135256
0.07800827557019972,11.819152746173692,2.484420573024309,663.5727160675809,-0.015118422295935394,0.685,666.7270182183092,25.821057651039574
0.07857498536186025,11.726696612092441,2.4135182783276297,649.3182768250579,-0.014901130212374561,0.685,652.4018939731731,25.542159148614925
0.07914581215246246,11.634907303416774,2.3446394475516064,635.3700422127113,-0.01468696119606598,0.685,638.3849946990667,25.26628177431469
0.07972078585093068,11.543780010772759,2.2777263335350852,621.7214345410267,-0.014475870360196926,0.685,624.6696850042015,24.993392826989325
0.08029993658346979,11.453309959473316,2.212722837149568,608.3660174181553,-0.014267813463097991,0.685,611.2494724418417,24.723459960973134
0.08088329469514373,11.363492409268048,2.149574460266393,595.2974927146475,-0.014062746898970633,0.685,598.118004428015,24.456451182213968
0.0814708907514654,11.27432265409487,2.088228260066184,582.5096975933917,-0.013860627688748043,0.685,585.2690652257692,24.192334844445444
