redshift_z,comoving_distance_Gly,E_z
0.04325362533775447,0.6210293076755801,1.0211155633519429
0.043754793750741844,0.6281486812351126,1.021368109505624
0.04426176907069286,0.6353487536211706,1.0216237651825033
0.04477461858071556,0.6426304177097838,1.021882570666925
0.045293410343509734,0.6499945757271014,1.0221445668084528
0.04581821321039981,0.657442139334149,1.022409795030684
0.04634909683047247,0.6649740297120098,1.0226782973402186
0.04688613165982008,0.6725911776474188,1.0229501163357826
0.047429388970891266,0.6802945236187622,1.0232252952175143
0.047978940861949856,0.6880850178824737,1.0235038777964105
0.048534860266643345,0.6959636205598165,1.0237859085039398
0.04909722096368222,0.7039313017240416,1.024071432401824
0.0496660975866316,0.7119890414879132,1.0243604951919942
0.05024156563381611,0.720137830091588,1.024653143226718
0.05082370147833971,0.7283786679908386,1.0249494235189107
0.05141258237822143,0.7367125659456074,1.0252493837526244
0.05200828648664875,0.7451405451088814,1.0255530722937265
0.0526108928623496,0.7536636371158713,1.0258605382007644
0.05322048148008468,0.7622828841734849,1.0261718312360264
0.053837133241261256,0.7709993391500776,1.026487001876797
0.054460929984669997,0.779814065665468,1.0268061013268137
0.055091954497346156,0.7887281381812017,1.0271291815279293
0.05573029052555667,0.7977426420910481,1.027456295171979
0.0563760227859145,0.8068586738117142,1.0277874957128659
0.057029236976621774,0.8160773408737566,1.0281228373788567
0.057690019788843236,0.8253997620126781,1.0284623751851023
0.05835845891821139,0.8348270672601841,1.0288061649463824
0.05903464307646506,0.844360398035587,1.0291542632900783
0.05971866200322271,0.8540009072373335,1.0295067276693806
0.06041060647789223,0.8637497593346358,1.0298636163767358
0.061110568331718705,0.8736081304591886,1.0302249885575339
0.06181864045997176,0.8835772084969439,1.0305909042240453
0.06253491683427416,0.8936581931799276,1.0309614242696097
0.06325949251507322,0.9038522961780697,1.0313366104830823
0.06399246366425672,0.9141607411910252,1.0317165255635425
0.064733927557915,0.9245847640399617,1.032101233135269
0.06548398259925098,0.935125612759287,1.0324907977629898
0.06624272833163965,0.9457845476882882,1.0328852849674077
0.06701026545183901,0.9565628415626586,1.0332847612410117
0.06778669582335395,0.9674617796058781,1.0336892940641738
0.06857212248995513,0.978482659620425,1.0340989519215438
0.06936664968935433,0.9896267920787805,1.0345138043187423
0.07017038286703829,1.0008955002141997,1.0349339217993607
0.07098342869026307,1.0122901201112173,1.0353593759622721
0.07180589506221016,1.023812000795849,1.0357902394792606
0.07263789113630698,1.0354625043254606,1.0362265861129765
0.07347952733071303,1.0472430058782636,1.0366684907352193
0.0743309153429741,1.0591548938424036,1.0371160293455595
0.07519216816484615,1.0711995699046044,1.0375692790903037
0.07606340009729097,1.083378449138326,1.0380283182818093
0.07694472676564562,1.0956929600913974,1.0384932264181574
0.07783626513496762,1.108144544873083,1.0389640842031875
0.07873813352555792,1.1207346592405416,1.039440973566906
0.07965045162866378,1.133464772684631,1.0399239776862703
0.08057334052236358,1.146336368515013,1.0404131810063608
0.08150692268763558,1.159350943944518,1.040908669261944
0.08245132202461306,1.1725100101727117,1.0414105294994382
0.0834066638690276,1.1858150924686244,1.041918850099285
0.08437307500884311,1.1992677302525863,1.0424337207987404
0.08535068370108233,1.2128694771771167,1.0429552327150882
0.08633961968884847,1.226621901206818,1.0434834783692863
0.08734001421854411,1.2405265846972158,1.0440185517100558
0.08835200005728942,1.2545851244724868,1.044560548138416
0.0893757115105424,1.2687991319020235,1.045109564532682
0.09041128443992316,1.2831702329757688,1.045665699273927
0.09145885628124478,1.2977000683782614,1.046229052271921
0.09251856606275305,1.3123902935613316,1.046799724991555
0.09359055442357758,1.3272425788153805,1.0473778204797601
0.0946749636323967,1.3422586093391753,1.0479634433929308
0.09577193760631862,1.3574400853080957,1.0485567000248623
0.09688162192998129,1.3727887219407586,1.0491576983352107
0.09800416387487373,1.3883062495639515,1.0497665479784892
0.09913971241888106,1.4039944136758007,1.0503833603336066
0.10028841826605607,1.4198549750070968,1.0510082485339598
0.10145043386661991,1.4358897095807044,1.0516413274980938
0.10262591343719442,1.4521004087689722,1.0522827139609365
0.10381501298126906,1.468488879349067,1.0529325265056195
0.10501789030990474,1.485056943556142,1.0535908855958989
