z,score
2.2560000000000002,-0.5811456714824663
2.25625,-0.5620861478777845
2.2565,-0.5533279153474564
2.2567500000000003,-0.5446459502826715
2.257,-0.5359301274361536
2.25725,-0.5316030022984604
2.2575000000000003,-0.5302414217760462
2.25775,-0.5288798412536418
2.258,-0.5263468439420826
2.2582500000000003,-0.5241315392115136
2.2585,-0.5023918838181669
2.25875,-0.473826808265596
2.2590000000000003,-0.43306252164645054
2.25925,-0.39229823502737254
2.2595,-0.3543778447251954
2.2597500000000004,-0.31984707392275613
2.2600000000000002,-0.302046178392122
2.26025,-0.2959247547648822
2.2605,-0.29883302485219093
2.2607500000000003,-0.3073071767795559
2.261,-0.31661387570499944
2.26125,-0.3300685708038284
2.2615000000000003,-0.33638047759098383
2.26175,-0.34054186255822166
2.262,-0.3414380324072733
2.2622500000000003,-0.3608366513763657
2.2625,-0.3802352703453732
2.26275,-0.40939800049664826
2.2630000000000003,-0.4348227706433955
2.26325,-0.4536207324553449
2.2635,-0.477979564911035
2.26375,-0.4851957655216451
2.2640000000000002,-0.4825225736336319
2.26425,-0.4727424808687276
2.2645,-0.4565783441198779
2.2647500000000003,-0.45344792479288426
2.265,-0.46485080319041366
2.26525,-0.47631070557422645
2.2655000000000003,-0.49001789431704623
2.26575,-0.5044685060647752
2.266,-0.5218893036151969
2.2662500000000003,-0.535405223406896
2.2665,-0.5462618154672727
2.26675,-0.55987329976763
2.2670000000000003,-0.5707169080759354
2.26725,-0.5803056235194081
2.2675,-0.5775289218285827
2.2677500000000004,-0.5743204394973987
2.2680000000000002,-0.5820614166971257
2.26825,-0.5999464771514023
2.2685,-0.610768716134517
2.2687500000000003,-0.5956918409657617
2.269,-0.5716017791148745
2.26925,-0.540950177583129
2.2695000000000003,-0.5162271748907842
2.26975,-0.4872332048612541
2.27,-0.45966764213000044
2.2702500000000003,-0.45583206162494
2.2705,-0.4635427698114191
2.27075,-0.480013963343716
2.2710000000000004,-0.4939578177225646
2.27125,-0.4881457257064348
2.2715,-0.47438977489650463
2.27175,-0.4624502166496123
2.2720000000000002,-0.45546769541518634
2.27225,-0.45583442125287377
2.2725,-0.4565182269659827
2.2727500000000003,-0.45455076686554624
2.273,-0.4439269050871788
2.27325,-0.43330304330881075
2.2735000000000003,-0.41619115854002126
2.27375,-0.3945185445782102
2.274,-0.37128973969251583
2.2742500000000003,-0.34764019764474774
2.2745,-0.32333992678332096
2.27475,-0.3007621507557025
2.2750000000000004,-0.2906714519275009
2.27525,-0.3112037492625664
2.2755,-0.3398656509117346
2.27575,-0.3685275525609342
2.2760000000000002,-0.3778748502634151
2.27625,-0.37834375019397737
2.2765,-0.378812650124589
2.2767500000000003,-0.3737082509650008
2.277,-0.3604613784308574
2.27725,-0.3472145058966075
2.2775000000000003,-0.3407806003455033
2.27775,-0.34304545193077274
2.278,-0.34425361162172574
2.2782500000000003,-0.35073215196200686
2.2785,-0.3661935441702002
2.27875,-0.3817254422259011
2.2790000000000004,-0.397257340281648
2.27925,-0.4187973724695246
2.2795,-0.43739783554256445
2.27975,-0.45599829861560554
2.2800000000000002,-0.4500789397819038
2.28025,-0.43972747530230705
2.2805,-0.42937601082270405
2.2807500000000003,-0.4153286459610544
2.281,-0.4064255960922019
2.28125,-0.3975225462233362
2.2815000000000003,-0.38624544476090894
2.28175,-0.37313707885256986
2.282,-0.3600287129442309
2.2822500000000003,-0.35047693521672757
2.2825,-0.3750291466834839
2.28275,-0.4125105758481486
2.2830000000000004,-0.4476843141566445
2.2832500000000002,-0.467629221364298
2.2835,-0.4890595012394271
2.28375,-0.5104897811145562
2.2840000000000003,-0.5235942327308555
2.28425,-0.5316852032437291
2.2845,-0.5397761737566039
2.2847500000000003,-0.5585867222670187
2.285,-0.5819026105548485
2.28525,-0.6052184988426597
2.2855000000000003,-0.6286950710859905
2.28575,-0.6399562397464491
2.286,-0.6428877955090712
2.2862500000000003,-0.6472228666646931
2.2865,-0.6587324191461139
2.28675,-0.6702419716275301
2.287,-0.6807394274056638
2.2872500000000002,-0.6844238366283545
2.2875,-0.6768300078797396
2.28775,-0.6692361791311372
2.2880000000000003,-0.652319528097191
2.28825,-0.6303402467210844
2.2885,-0.6083609653449816
2.2887500000000003,-0.5881059893144704
2.289,-0.5782157768033063
2.28925,-0.5722396458135135
2.2895000000000003,-0.5551774335093516
2.28975,-0.5222593462209484
2.29,-0.4893412589326316
2.2902500000000003,-0.4611532441491211
2.2905,-0.43146592478837664
2.29075,-0.399952542645726
2.291,-0.36806971985167086
2.2912500000000002,-0.3449895623109365
2.2915,-0.32552558001891085
2.29175,-0.3032671898839119
2.2920000000000003,-0.2759033611740073
2.29225,-0.26883725335750885
2.2925,-0.2636910502905556
2.2927500000000003,-0.2712894081355954
2.293,-0.30117253420155465
2.29325,-0.33119826857096873
2.2935000000000003,-0.36658870371844676
2.29375,-0.4052476619630158
2.294,-0.44860666961035556
2.2942500000000003,-0.4876938762259747
2.2945,-0.5206526647030334
2.29475,-0.5526754653286505
2.295,-0.5864933720295792
2.2952500000000002,-0.6207988888583927
2.2955,-0.6323485963392245
